Gas Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.16200269,72.5863194,14.6316171,0.00201592,100,0.004531128,0.0112425,37,10.65566,368586.099,0.83620534,1.00021431,0.89986219,1.10089414,0.9514178,1.9461,1.247,1.01754003,4.21064003,,0.16200269,72.5863194,0.0146964,0.00453113,0.00025406,37,10.65566,368586.099,0.83620534,1.00021431,0.89986219,1.10089414,100,0.9514178,0.7916,1.4726,2.04480301,4.30900301
0.14785584,86.541729,10.1302428,0.00138124,100,0.005070973,0.01989664,31,9.38769739,209604.943,1.03652782,1.00994022,1.1886044,0.83090775,0.84467175,1.7434,1.1307,1.06817952,3.94227952,,0.14785584,86.541729,0.04627153,0.00507097,0.0002143,31,9.38769739,209604.943,1.03652782,1.00994022,1.1886044,0.83090775,100,0.84467175,0.7961,1.3767,2.08916432,4.26196432
0.21264568,81.2504077,10.389008,0.00205566,100,0.006087446,0.00196564,33,8.73605809,369399.917,1.15895915,0.94904273,1.00210743,0.84796703,1.04040411,2.0746,1.4158,1.08149765,4.57189765,,0.21264568,81.2504077,0.03073591,0.00608745,0.00034746,33,8.73605809,369399.917,1.15895915,0.94904273,1.00210743,0.84796703,100,1.04040411,0.7927,1.4082,2.28553986,4.48643986
0.14454537,80.0685263,9.06800795,0.00193278,100,0.005970061,0.01030082,34,7.97159626,231331.313,0.97521257,0.88675706,1.17954059,1.09393904,0.93447974,1.7446,1.1289,1.12718314,4.00068314,,0.14454537,80.0685263,0.02893393,0.00597006,0.00021051,34,7.97159626,231331.313,0.97521257,0.88675706,1.17954059,1.09393904,100,0.93447974,0.7911,1.4245,2.17361689,4.38921689
0.17541518,81.0067964,8.74188852,0.00216962,100,0.006246907,0.01505027,33,8.17743416,221447.408,1.02587342,1.11070225,1.12992182,0.92614496,1.08274887,1.8432,1.2362,1.12446177,4.20386177,,0.17541518,81.0067964,0.00949102,0.00624691,0.0003978,33,8.17743416,221447.408,1.02587342,1.11070225,1.12992182,0.92614496,100,1.08274887,0.7933,1.4049,2.25311148,4.45131148
0.10747732,74.9628925,11.0209403,0.00143218,100,0.006238552,0.01347544,36,10.7930051,365418.065,1.07879753,0.95168579,0.95770364,0.94060223,0.86608613,1.6875,1.0453,0.96241046,3.69521046,,0.10747732,74.9628925,0.04565112,0.00623855,0.00037178,36,10.7930051,365418.065,1.07879753,0.95168579,0.95770364,0.94060223,100,0.86608613,0.7948,1.4634,1.81056573,4.06876573
0.16721731,74.3444991,10.2034421,0.00175186,100,0.002380702,0.00970991,36,8.46825252,202499.568,0.84532218,0.83507082,1.10867157,1.0343293,0.98199213,1.8142,1.193,1.16974802,4.17694802,,0.16721731,74.3444991,0.03072729,0.0023807,0.00021023,36,8.46825252,202499.568,0.84532218,0.83507082,1.10867157,1.0343293,100,0.98199213,0.7902,1.4576,2.30030121,4.54810121
0.2236994,78.9579821,14.2092547,0.00210535,100,0.005265606,0.01192289,34,11.0467358,300280.726,1.09178953,1.14620588,1.17365508,0.99421275,0.82525752,2.1033,1.4368,1.24738126,4.78748126,,0.2236994,78.9579821,0.04375948,0.00526561,0.00023853,34,11.0467358,300280.726,1.09178953,1.14620588,1.17365508,0.99421275,100,0.82525752,0.7987,1.4306,2.57850845,4.80780845
0.17098358,71.0376859,14.5446649,0.00173044,100,0.002252211,0.01104986,38,10.9463916,263960.207,0.98388257,1.197417,1.18755102,1.19993703,0.92018955,1.9047,1.2442,1.283812,4.432712,,0.17098358,71.0376859,0.01022298,0.00225221,0.0003659,38,10.9463916,263960.207,0.98388257,1.197417,1.18755102,1.19993703,100,0.92018955,0.7953,1.4894,2.49129498,4.77599498
0.06683162,76.2908554,13.0484786,0.0018903,100,0.005895071,0.00395294,35,10.656702,383905.137,0.80127354,0.88406246,0.86115956,1.12847664,1.06690114,1.5888,0.9182,0.81533507,3.32233507,,0.06683162,76.2908554,0.00988149,0.00589507,0.00039432,35,10.656702,383905.137,0.80127354,0.88406246,0.86115956,1.12847664,100,1.06690114,0.7885,1.4371,1.46671651,3.69231651
0.19238967,72.8331828,7.16936541,0.00229864,100,0.003242001,0.01577345,37,8.12101884,315240.943,0.86008487,0.91714995,1.08333263,1.04765079,0.96416242,1.9238,1.3088,1.20529128,4.43789128,,0.19238967,72.8331828,0.04812842,0.003242,0.00021879,37,8.12101884,315240.943,0.86008487,0.91714995,1.08333263,1.04765079,100,0.96416242,0.7944,1.4796,2.42494013,4.69894013
0.22003498,74.8899794,13.5244517,0.00191839,100,0.006250482,0.00573907,36,10.0227939,233222.449,1.18066263,0.82001626,0.93093486,1.1862406,0.97131484,2.0382,1.3961,1.10211607,4.53641607,,0.22003498,74.8899794,0.03041018,0.00625048,0.00028779,36,10.0227939,233222.449,1.18066263,0.82001626,0.93093486,1.1862406,100,0.97131484,0.7899,1.4583,2.33756192,4.58576192
0.11907411,83.1379724,11.4891648,0.00214623,100,0.006372824,0.01538833,33,11.2444658,358136.213,0.93816247,1.17656949,1.12411699,1.16816881,1.17174766,1.7317,1.0901,1.01790821,3.83970821,,0.11907411,83.1379724,0.00557537,0.00637282,0.00034263,33,11.2444658,358136.213,0.93816247,1.17656949,1.12411699,1.16816881,100,1.17174766,0.7942,1.4048,1.93137492,4.13037492
0.20148026,78.562727,10.5683265,0.00229562,100,0.002360062,0.00167465,34,8.8177531,393484.128,0.83344803,1.11859367,0.96440187,0.99824193,1.00043709,2.0595,1.3866,1.05989999,4.50599999,,0.20148026,78.562727,0.02124341,0.00236006,0.00030447,34,8.8177531,393484.128,0.83344803,1.11859367,0.96440187,0.99824193,100,1.00043709,0.7951,1.4242,2.21860825,4.43790825
0.13235711,81.7066932,7.29849672,0.00159073,100,0.002734622,0.00531268,33,10.7341032,271198.261,0.8218019,0.93961604,1.09308281,0.98695495,0.9980478,1.6378,1.0789,1.02542497,3.74212497,,0.13235711,81.7066932,0.02453645,0.00273462,0.00022773,33,10.7341032,271198.261,0.8218019,0.93961604,1.09308281,0.98695495,100,0.9980478,0.7917,1.4058,1.97785845,4.17535845
0.17231675,84.1828775,7.43156767,0.00178382,100,0.006381721,0.01222924,32,11.0340479,247636.95,0.93694906,1.02283666,0.90743461,0.90185854,1.15409701,1.7689,1.215,0.93073703,3.91463703,,0.17231675,84.1828775,0.00876835,0.00638172,0.00028868,32,11.0340479,247636.95,0.93694906,1.02283666,0.90743461,0.90185854,100,1.15409701,0.7914,1.3862,1.93706207,4.11466207
0.14145923,84.3291402,11.1496072,0.00120861,100,0.004309525,0.0174815,32,8.84421549,244112.146,1.04789281,1.17062066,1.17223692,1.13298872,0.80168102,1.7823,1.1332,1.06931736,3.98481736,,0.14145923,84.3291402,0.03093444,0.00430953,0.0002279,32,8.84421549,244112.146,1.04789281,1.17062066,1.17223692,1.13298872,100,0.80168102,0.7975,1.3925,2.07313424,4.26313424
0.13714102,83.8781166,13.0609527,0.00138195,100,0.003628056,0.01610482,32,10.4807482,375698.006,1.08606319,0.92305286,0.86411023,1.15985901,1.12626431,1.8415,1.1556,0.85026717,3.84736717,,0.13714102,83.8781166,0.03109576,0.00362806,0.00031542,32,10.4807482,375698.006,1.08606319,0.92305286,0.86411023,1.15985901,100,1.12626431,0.7922,1.3897,1.71277428,3.89467428
0.1102202,87.5177646,14.7275548,0.0019666,100,0.003996848,0.00725281,31,8.98787656,262070.739,0.98027797,1.15305502,0.98616428,1.10751522,1.05103109,1.7459,1.048,0.86746474,3.66136474,,0.1102202,87.5177646,0.03400169,0.00399685,0.00035727,31,8.98787656,262070.739,0.98027797,1.15305502,0.98616428,1.10751522,100,1.05103109,0.7975,1.375,1.667936,3.840436
0.20696563,72.217536,9.4735713,0.0022073,100,0.001991353,0.00869204,37,11.1304002,364129.698,0.83701601,0.92556551,0.99045901,1.07915251,0.96129935,1.9951,1.3739,1.15656529,4.52556529,,0.20696563,72.217536,0.00254445,0.00199135,0.0003122,37,11.1304002,364129.698,0.83701601,0.92556551,0.99045901,1.07915251,100,0.96129935,0.7885,1.4685,2.38601327,4.64301327
0.08631764,78.1951737,13.2252107,0.0020529,100,0.004038096,0.00821395,35,9.30882416,240149.724,0.80350327,0.90828145,1.14577799,1.0527952,0.83049743,1.5998,0.941,1.03891647,3.57971647,,0.08631764,78.1951737,0.04588952,0.0040381,0.00033723,35,9.30882416,240149.724,0.80350327,0.90828145,1.14577799,1.0527952,100,0.83049743,0.7939,1.4455,1.8749129,4.1143129
0.22468792,78.3991337,9.13182592,0.00127681,100,0.005768584,0.00882647,34,10.915902,265214.741,0.95111122,1.12146347,1.08821435,1.02953885,1.0102031,1.9904,1.4081,1.1915723,4.5900723,,0.22468792,78.3991337,0.03137556,0.00576858,0.00033097,34,10.915902,265214.741,0.95111122,1.12146347,1.08821435,1.02953885,100,1.0102031,0.7965,1.4274,2.49264793,4.71654793
0.1029858,88.3816314,11.7182584,0.00120847,100,0.00244196,0.00968779,31,10.7033351,207682.598,0.81656775,0.91430285,0.89206924,0.82085502,0.84674509,1.5768,0.9722,0.78614933,3.33514933,,0.1029858,88.3816314,0.01352755,0.00244196,0.00029325,31,10.7033351,207682.598,0.81656775,0.91430285,0.89206924,0.82085502,100,0.84674509,0.7897,1.3673,1.51873519,3.67573519
0.11305874,83.437314,10.3184314,0.00198825,100,0.00508641,0.01384485,32,10.1773781,306431.162,1.13848066,1.15535123,1.09856277,0.96245844,1.18686717,1.6732,1.0474,0.98690081,3.70750081,,0.11305874,83.437314,0.01477704,0.00508641,0.00026996,32,10.1773781,306431.162,1.13848066,1.15535123,1.09856277,0.96245844,100,1.18686717,0.795,1.3887,1.86542046,4.04912046
0.12323431,74.8825574,9.54019403,0.00175823,100,0.004609319,0.008139,36,8.69210043,342635.667,0.82667356,1.12451279,1.03985739,1.14223669,0.93495471,1.7413,1.0971,1.04890264,3.88730264,,0.12323431,74.8825574,0.00773311,0.00460932,0.00030178,36,8.69210043,342635.667,0.82667356,1.12451279,1.03985739,1.14223669,100,0.93495471,0.7934,1.4556,1.99025733,4.23925733
0.09515122,82.3503876,10.511415,0.00210151,100,0.004926178,0.01574135,33,10.7590545,249827.302,1.1018343,1.09409893,0.89589391,1.02974236,1.12432377,1.5649,0.9623,0.82673972,3.35393972,,0.09515122,82.3503876,0.03009794,0.00492618,0.00024556,33,10.7590545,249827.302,1.1018343,1.09409893,0.89589391,1.02974236,100,1.12432377,0.7957,1.4093,1.5620827,3.7670827
0.19656697,83.976028,10.6573262,0.00154234,100,0.002558239,0.0068803,32,9.9421,255983.055,0.84297595,0.88644545,1.02153988,0.89474781,0.86507261,1.9228,1.3082,1.04333737,4.27433737,,0.19656697,83.976028,0.03257058,0.00255824,0.00038712,32,9.9421,255983.055,0.84297595,0.88644545,1.02153988,0.89474781,100,0.86507261,0.7916,1.3894,2.17979933,4.36079933
0.1073295,71.3480711,13.7591166,0.00121983,100,0.002548923,0.0032238,38,9.15613396,201396.811,0.88021021,1.19559228,0.98155055,1.10236228,0.83099577,1.6678,1.0114,1.01921581,3.69841581,,0.1073295,71.3480711,0.00333283,0.00254892,0.00021421,38,9.15613396,201396.811,0.88021021,1.19559228,0.98155055,1.10236228,100,0.83099577,0.7943,1.4879,1.89891499,4.18111499
0.14820045,81.1002755,12.043776,0.00154744,100,0.003348974,0.00167871,33,8.8384779,326081.693,1.07033334,0.96052563,0.8308423,0.87221162,0.84806068,1.8567,1.1823,0.86395572,3.90295572,,0.14820045,81.1002755,0.04296081,0.00334897,0.00036832,33,8.8384779,326081.693,1.07033334,0.96052563,0.8308423,0.87221162,100,0.84806068,0.7946,1.4106,1.763966,3.969166
0.10471747,80.0189877,8.05518866,0.00137107,100,0.004520368,0.00606996,34,10.9116706,270453.656,0.89272461,0.97748268,0.87757859,1.18918049,1.04694664,1.5547,0.9884,0.84660077,3.38970077,,0.10471747,80.0189877,0.02685616,0.00452037,0.00024425,34,10.9116706,270453.656,0.89272461,0.97748268,0.87757859,1.18918049,100,1.04694664,0.7928,1.4246,1.61913535,3.83653535
0.16078307,85.5411887,10.0564771,0.00183792,100,0.005908966,0.0086618,32,9.10641723,283046.329,0.80305724,0.83881876,1.06656837,0.85321701,0.94214647,1.8263,1.1996,1.01308989,4.03898989,,0.16078307,85.5411887,0.02354045,0.00590897,0.00035599,32,9.10641723,283046.329,0.80305724,0.83881876,1.06656837,0.85321701,100,0.94214647,0.7894,1.3876,2.03675808,4.21375808
0.06916755,88.5181665,8.71359587,0.00188894,100,0.001735923,0.01258377,31,8.46344512,279007.113,0.88232183,1.18593709,0.82047706,1.15569994,0.90013049,1.5056,0.8876,0.68907741,3.08227741,,0.06916755,88.5181665,0.00340664,0.00173592,0.00023782,31,8.46344512,279007.113,0.88232183,1.18593709,0.82047706,1.15569994,100,0.90013049,0.7941,1.3678,1.27300522,3.43490522
0.20861352,70.1198125,8.81017542,0.00138713,100,0.003057843,0.00292391,38,8.88301516,243124.521,1.01866231,0.9637809,1.07634993,1.16986845,0.95907314,1.9393,1.3445,1.25826918,4.54206918,,0.20861352,70.1198125,0.03077135,0.00305784,0.00029925,38,8.88301516,243124.521,1.01866231,0.9637809,1.07634993,1.16986845,100,0.95907314,0.793,1.4921,2.55245632,4.83755632
0.22972942,89.7545433,7.74361563,0.00179428,100,0.003245686,0.00455158,30,10.8408399,321136.773,0.95952435,1.06438816,1.15494809,0.94281418,0.86264203,2.0168,1.4362,1.12951027,4.58251027,,0.22972942,89.7545433,0.03732161,0.00324569,0.00030272,30,10.8408399,321136.773,0.95952435,1.06438816,1.15494809,0.94281418,100,0.86264203,0.7961,1.3564,2.40738497,4.55988497
0.21435966,85.879848,14.5524297,0.00180868,100,0.003932423,0.01223247,32,10.4391579,393071.64,1.07161632,1.04700873,0.80039692,1.17653606,0.87034948,2.1507,1.4376,0.90098083,4.48928083,,0.21435966,85.879848,0.00229994,0.00393242,0.00038256,32,10.4391579,393071.64,1.07161632,1.04700873,0.80039692,1.17653606,100,0.87034948,0.791,1.3845,2.00239689,4.17789689
0.13561879,76.5784597,13.2248378,0.00127627,100,0.004079442,0.0156984,35,9.61171391,372367.537,1.14618273,0.9222841,1.02764697,0.88555739,1.00696661,1.858,1.155,1.03715626,4.05015626,,0.13561879,76.5784597,0.00502142,0.00407944,0.00037428,35,9.61171391,372367.537,1.14618273,0.9222841,1.02764697,0.88555739,100,1.00696661,0.7887,1.436,2.0051149,4.2298149
0.07827723,71.7751527,8.03861094,0.00178766,100,0.004811708,0.00863417,38,10.3513958,324525.869,1.08709016,0.88798954,1.11524744,1.01860559,0.9134999,1.5078,0.9155,1.08520196,3.50850196,,0.07827723,71.7751527,0.01956658,0.00481171,0.00027261,38,10.3513958,324525.869,1.08709016,0.88798954,1.11524744,1.01860559,100,0.9134999,0.7899,1.4891,1.92600395,4.20500395
0.15168611,73.9691639,10.6821647,0.00227369,100,0.002271664,0.00684419,37,10.2792775,349044.621,1.01922569,0.8038388,1.18093209,0.93185437,0.96223023,1.8218,1.1833,1.20994708,4.21504708,,0.15168611,73.9691639,0.0197438,0.00227166,0.00028727,37,10.2792775,349044.621,1.01922569,0.8038388,1.18093209,0.93185437,100,0.96223023,0.7881,1.4713,2.32223997,4.58163997
0.0899286,89.3572402,14.9069028,0.00141187,100,0.00434189,0.01156127,30,10.9238182,218383.205,0.85470786,0.89285128,1.0775177,1.1012284,0.99831445,1.5909,0.9426,0.88471783,3.41821783,,0.0899286,89.3572402,0.04366497,0.00434189,0.00021518,30,10.9238182,218383.205,0.85470786,0.89285128,1.0775177,1.1012284,100,0.99831445,0.7933,1.3563,1.64082762,3.79042762
0.10638537,76.2223101,14.4608111,0.00215621,100,0.002686511,0.00896007,35,10.1289677,217708.552,1.05441008,0.85678174,0.84661498,1.16127055,1.17044947,1.6572,1.0001,0.85815,3.51545,,0.10638537,76.2223101,0.02652824,0.00268651,0.00029773,35,10.1289677,217708.552,1.05441008,0.85678174,0.84661498,1.16127055,100,1.17044947,0.7902,1.44,1.64098462,3.87118462
0.19240154,82.4627805,10.0533013,0.00200312,100,0.005561348,0.00763781,33,8.65992842,279172.456,0.82229657,1.09311249,0.86765203,0.85807149,1.01309879,1.9488,1.315,0.94426633,4.20806633,,0.19240154,82.4627805,0.00645149,0.00556135,0.00038204,33,8.65992842,279172.456,0.82229657,1.09311249,0.86765203,0.85807149,100,1.01309879,0.7926,1.4039,2.01234833,4.20884833
0.1922428,89.1374588,9.10130453,0.00210559,100,0.002842831,0.00772457,30,10.9253231,354470.17,0.87007084,1.00110805,1.13971028,0.80376198,1.04278157,1.9335,1.3222,1.07140689,4.32710689,,0.1922428,89.1374588,0.04645037,0.00284283,0.00025485,30,10.9253231,354470.17,0.87007084,1.00110805,1.13971028,0.80376198,100,1.04278157,0.796,1.3578,2.21349557,4.36729557
0.13902797,81.9010997,8.00661516,0.00144844,100,0.004725649,0.00678589,33,10.7845191,219430.244,1.18963656,1.06443236,0.8336729,0.82006748,0.8309242,1.643,1.0913,0.84776767,3.58206767,,0.13902797,81.9010997,0.0119046,0.00472565,0.00026781,33,10.7845191,219430.244,1.18963656,1.06443236,0.8336729,0.82006748,100,0.8309242,0.7927,1.4047,1.71405836,3.91145836
0.20882568,77.2055769,12.7144847,0.00139694,100,0.00393916,0.00197991,35,8.6588588,354385.626,1.17087107,1.09782846,0.95218577,0.95842535,0.81577437,2.1083,1.4094,1.07629397,4.59399397,,0.20882568,77.2055769,0.04110631,0.00393916,0.0002229,35,8.6588588,354385.626,1.17087107,1.09782846,0.95218577,0.95842535,100,0.81577437,0.7973,1.4463,2.26518572,4.50878572
0.20260267,75.1416802,11.3034654,0.00183136,100,0.005332547,0.00903189,36,8.41554661,394076.002,1.10221124,1.14536068,1.0349309,1.1841646,0.8158776,2.1008,1.3995,1.15553395,4.65583395,,0.20260267,75.1416802,0.01073418,0.00533255,0.00033683,36,8.41554661,394076.002,1.10221124,1.14536068,1.0349309,1.1841646,100,0.8158776,0.7942,1.4567,2.37485483,4.62575483
0.20821103,75.7965374,14.356504,0.00158,100,0.003878721,0.01048823,36,7.94294155,290831.387,0.99155197,0.81771934,0.94671235,1.01224797,1.10761635,2.1302,1.3904,1.08559219,4.60619219,,0.20821103,75.7965374,0.03434708,0.00387872,0.00035302,36,7.94294155,290831.387,0.99155197,0.81771934,0.94671235,1.01224797,100,1.10761635,0.7904,1.4586,2.27807921,4.52707921
0.22710209,81.0016608,8.86328554,0.00176313,100,0.004546982,0.01361277,33,8.38600669,384786.975,1.14495711,0.9560879,0.88585472,0.88207672,0.82931154,2.1231,1.4617,1.01793254,4.60273254,,0.22710209,81.0016608,0.02624097,0.00454698,0.00032004,33,8.38600669,384786.975,1.14495711,0.9560879,0.88585472,0.88207672,100,0.82931154,0.7922,1.4068,2.22261721,4.42161721
0.16295438,88.3466196,9.40382719,0.00136037,100,0.005894422,0.00818781,31,10.0606646,224879.229,1.04068289,0.81007268,0.85041404,1.15885775,0.97438662,1.7583,1.1758,0.84648421,3.78058421,,0.16295438,88.3466196,0.00126294,0.00589442,0.00020516,31,10.0606646,224879.229,1.04068289,0.81007268,0.85041404,1.15885775,100,0.97438662,0.7858,1.3642,1.77796138,3.92796138
0.08190307,89.3333364,8.36332178,0.002214,100,0.004826084,0.01398225,30,8.11580896,234373.224,1.13601384,0.81719506,0.89970121,1.14903333,0.93609416,1.5089,0.9049,0.75630711,3.17010711,,0.08190307,89.3333364,0.04942589,0.00482608,0.00036186,30,8.11580896,234373.224,1.13601384,0.81719506,0.89970121,1.14903333,100,0.93609416,0.7925,1.357,1.41500543,3.56450543
0.18655855,88.5460091,12.9282317,0.00138073,100,0.004373863,0.0175494,31,8.66172273,364671.242,1.14441128,1.17144611,0.84861798,1.01727326,0.8663049,2.0652,1.3403,0.87611376,4.28161376,,0.18655855,88.5460091,0.01441781,0.00437386,0.00031995,31,8.66172273,364671.242,1.14441128,1.17144611,0.84861798,1.01727326,100,0.8663049,0.7953,1.3707,1.8882479,4.0542479
0.15850157,85.711658,14.6136327,0.00184442,100,0.002744169,0.01631711,32,8.73365216,331152.618,0.8204742,0.86840384,0.93230534,1.19252956,1.01085927,1.9667,1.2295,0.91269475,4.10889475,,0.15850157,85.711658,0.0443494,0.00274417,0.00021708,32,8.73365216,331152.618,0.8204742,0.86840384,0.93230534,1.19252956,100,1.01085927,0.7928,1.3921,1.86959679,4.05449679
0.11644236,87.5262976,11.0718074,0.00210216,100,0.005484328,0.0166324,31,10.1092874,274794.829,0.99021273,0.81441286,1.07860446,1.15065367,0.88398154,1.6725,1.0407,0.93999873,3.65319873,,0.11644236,87.5262976,0.0103336,0.00548433,0.00024052,31,10.1092874,274794.829,0.99021273,0.81441286,1.07860446,1.15065367,100,0.88398154,0.7871,1.3662,1.80056676,3.95386676
0.20973145,81.1217332,9.93208933,0.00223637,100,0.003017741,0.00632344,33,8.64889908,343325.841,1.06413407,1.08732655,0.92583017,1.16107614,0.84425628,2.048,1.3947,1.01979454,4.46249454,,0.20973145,81.1217332,0.01474096,0.00301774,0.00029769,33,8.64889908,343325.841,1.06413407,1.08732655,0.92583017,1.16107614,100,0.84425628,0.7935,1.4052,2.17778042,4.37648042
0.1594094,86.0479832,10.4219565,0.00198532,100,0.00579779,0.00224112,31,10.4768815,335657.704,0.97064095,0.93631179,0.82335687,1.08504879,1.13466752,1.832,1.2117,0.83918262,3.88288262,,0.1594094,86.0479832,0.00922459,0.00579779,0.00038445,31,10.4768815,335657.704,0.97064095,0.93631179,0.82335687,1.08504879,100,1.13466752,0.7896,1.3673,1.75645846,3.91335846
0.10148323,86.6463256,8.51937532,0.00142453,100,0.004930492,0.01474286,31,8.17345157,203351.39,1.1472425,1.00821612,0.95251694,0.81294944,1.14920022,1.5646,0.9675,0.84007443,3.37217443,,0.10148323,86.6463256,0.0338583,0.00493049,0.00036978,31,8.17345157,203351.39,1.1472425,1.00821612,0.95251694,0.81294944,100,1.14920022,0.7944,1.3736,1.60091902,3.76891902
0.21961678,71.6879702,9.38639402,0.00197173,100,0.005715908,0.00138106,38,10.7952545,252862.895,1.12707777,0.98799741,1.00531173,1.02814906,0.98850443,1.9606,1.3863,1.197538,4.544438,,0.21961678,71.6879702,0.00398184,0.00571591,0.00036559,38,10.7952545,252862.895,1.12707777,0.98799741,1.00531173,1.02814906,100,0.98850443,0.79,1.4867,2.48738151,4.76408151
0.09692278,73.1533551,8.83398676,0.00212759,100,0.0043583,0.01835879,37,8.19362555,342320.573,0.95825162,1.1407161,0.95843496,1.08494146,1.06712177,1.6579,1.0065,0.96619099,3.63059099,,0.09692278,73.1533551,0.04159688,0.0043583,0.00030044,37,8.19362555,342320.573,0.95825162,1.1407161,0.95843496,1.08494146,100,1.06712177,0.7983,1.4805,1.78724703,4.06604703
0.11904386,81.0270691,11.5681472,0.00186504,100,0.004895032,0.01221513,33,9.34925764,216583.741,0.99348316,1.14258983,1.18010869,0.88803551,0.83477452,1.6748,1.0455,1.07927307,3.79957307,,0.11904386,81.0270691,0.00840754,0.00489503,0.00036596,33,9.34925764,216583.741,0.99348316,1.14258983,1.18010869,0.88803551,100,0.83477452,0.7939,1.4047,2.02816546,4.22676546
0.16321015,75.983398,11.9672322,0.00227944,100,0.001794232,0.0149027,36,9.692026,374332.511,0.88756671,0.88861067,1.00723171,0.96110981,0.9742172,1.9277,1.2426,1.06461116,4.23491116,,0.16321015,75.983398,0.0458492,0.00179423,0.0002546,36,9.692026,374332.511,0.88756671,0.88861067,1.00723171,0.96110981,100,0.9742172,0.7935,1.4617,2.12226595,4.37746595
0.20046102,86.8374968,9.14055586,0.00181224,100,0.003671195,0.00611992,31,8.4247184,310938.895,1.14014521,0.86422479,1.03034053,0.99192984,1.13815062,1.9743,1.3419,1.03077788,4.34697788,,0.20046102,86.8374968,0.01969937,0.00367119,0.00035761,31,8.4247184,310938.895,1.14014521,0.86422479,1.03034053,0.99192984,100,1.13815062,0.7894,1.3685,2.17125039,4.32915039
0.17071827,84.6371865,10.0182328,0.0014605,100,0.001973541,0.00866037,32,10.719422,230869.138,1.02129617,0.96857464,0.82388277,0.84152772,0.98769844,1.7948,1.2073,0.86251821,3.86461821,,0.17071827,84.6371865,0.04211425,0.00197354,0.00034191,32,10.719422,230869.138,1.02129617,0.96857464,0.82388277,0.84152772,100,0.98769844,0.7947,1.3925,1.82228861,4.00948861
0.10289843,70.2703762,8.2222724,0.00168494,100,0.00568512,0.00964194,38,8.30531604,373367.321,0.81743011,1.17680366,1.15930314,0.90494435,1.19494622,1.6761,1.0357,1.17911221,3.89091221,,0.10289843,70.2703762,0.04218492,0.00568512,0.00037453,38,8.30531604,373367.321,0.81743011,1.17680366,1.15930314,0.90494435,100,1.19494622,0.7992,1.4977,2.14192707,4.43882707
0.13475169,77.4631095,8.46892214,0.00162888,100,0.00509867,0.0195781,35,11.0166215,345170.2,0.83500152,1.12892344,1.03844185,0.81103408,1.17204301,1.7322,1.1243,1.03556916,3.89206916,,0.13475169,77.4631095,0.04335679,0.00509867,0.00031362,35,11.0166215,345170.2,0.83500152,1.12892344,1.03844185,0.81103408,100,1.17204301,0.7983,1.4474,2.00073405,4.24643405
0.12961475,78.0432367,8.25226164,0.00196061,100,0.002507218,0.00315387,35,8.91945632,304003.298,0.89953222,1.03274343,1.18474555,1.14883196,1.18936541,1.6988,1.0946,1.12988601,3.92328601,,0.12961475,78.0432367,0.02530602,0.00250722,0.00023447,35,8.91945632,304003.298,0.89953222,1.03274343,1.18474555,1.14883196,100,1.18936541,0.7938,1.4414,2.13604282,4.37124282
0.15976537,81.3447118,10.5590463,0.0021517,100,0.004064246,0.003069,33,10.6863469,286608.255,0.9874474,1.16836312,0.92979078,1.00798337,1.0452441,1.8073,1.1998,0.95086076,3.95796076,,0.15976537,81.3447118,0.0241168,0.00406425,0.00030949,33,10.6863469,286608.255,0.9874474,1.16836312,0.92979078,1.00798337,100,1.0452441,0.7965,1.4084,1.93374458,4.13864458
0.1085659,84.6275139,7.36480093,0.00130381,100,0.002662587,0.01221081,32,8.93714654,225051.415,0.92822399,0.98172672,1.13261991,1.02073624,1.14975293,1.5597,0.9885,0.99027763,3.53847763,,0.1085659,84.6275139,0.00985313,0.00266259,0.00031086,32,8.93714654,225051.415,0.92822399,0.98172672,1.13261991,1.02073624,100,1.14975293,0.7906,1.3852,1.85808971,4.03388971
0.08608341,76.3881946,11.6611638,0.00233632,100,0.002082087,0.01891923,35,9.7151093,245063.674,0.81435161,0.85474036,1.06938953,0.89299572,1.18506048,1.5696,0.9303,0.99924187,3.49914187,,0.08608341,76.3881946,0.02386884,0.00208209,0.00025458,35,9.7151093,245063.674,0.81435161,0.85474036,1.06938953,0.89299572,100,1.18506048,0.7897,1.4392,1.8104926,4.0393926
0.16537385,79.4360495,9.76448011,0.00164749,100,0.004256011,0.01560653,34,9.11687062,290161.574,1.05660601,0.93945177,0.93083148,0.91194136,0.80484412,1.849,1.2163,0.97718069,4.04248069,,0.16537385,79.4360495,0.04144973,0.00425601,0.00035465,34,9.11687062,290161.574,1.05660601,0.93945177,0.93083148,0.91194136,100,0.80484412,0.794,1.4276,1.9905974,4.2121974
