Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.21256837,52.4430847,11.4910293,0.00638467,100,0.01027964,0.00912034,19,9.73001707,297047.15,0.82476521,1.1065562,0.91477208,0.80435784,1.14975293,4.264,3.6794,0.9151269,8.8585269,,0.21256837,52.4430847,0.01391589,0.00616609,0.00035737,19,9.73001707,297047.1501,0.82476521,1.1065562,0.91477208,0.80435784,100,1.14975293,2.3509,2.7094,2.86559342,7.92589342
0.083533677,53.3652639,8.03440142,0.01145714,100,0.02093291,0.04102333,19,8.2402842,296928.489,0.95355334,1.08596327,0.82923641,1.05290821,1.18506048,3.109,2.5353,0.7733498,6.4176498,,0.08353368,53.3652639,0.03128831,0.00234445,0.00039627,19,8.2402842,296928.4892,0.95355334,1.08596327,0.82923641,1.05290821,100,1.18506048,2.3526,2.712,2.02867358,7.09327358
0.228855532,57.5380611,12.4789653,0.00894318,100,0.01206881,0.0244847,18,9.45439141,364388.144,1.00851221,1.09193628,0.84876857,0.83195822,0.80484412,4.8673,4.154,0.80755362,9.82885362,,0.22885553,57.5380611,0.04245522,0.00358611,0.00025761,18,9.45439141,364388.144,1.00851221,1.09193628,0.84876857,0.83195822,100,0.80484412,2.3542,2.6497,2.66720798,7.67110798
0.11796745,59.1664934,8.48921061,0.01072442,100,0.01116577,0.00228486,17,10.7018476,287876.737,1.15581307,1.13533642,1.01265993,1.00800874,0.93526657,3.8277,3.1952,0.8414634,7.8643634,,0.11796745,59.1664934,0.01132868,0.00530432,0.00036257,17,10.7018476,287876.7371,1.15581307,1.13533642,1.01265993,1.00800874,100,0.93526657,2.3513,2.5774,2.34967118,7.27837118
0.225703951,65.2607536,10.5465217,0.01551417,100,0.01383083,0.00518452,16,8.45987918,268747.723,1.10921021,0.90927589,0.93844895,1.03781941,1.14001496,4.9596,4.2773,0.78305956,10.0199596,,0.22570395,65.2607536,0.03495877,0.00432357,0.00024814,16,8.45987918,268747.7231,1.10921021,0.90927589,0.93844895,1.03781941,100,1.14001496,2.3484,2.5094,2.60612076,7.46392076
0.16088942,76.6323042,7.35152102,0.02787595,100,0.02074737,0.02366833,13,10.7763788,228972.232,0.88375182,0.92798502,1.0053196,0.81821334,1.0119024,3.8341,3.2684,0.69055262,7.79305262,,0.16088942,76.6323042,0.002328,0.0052522,0.00023301,13,10.7763788,228972.2323,0.88375182,0.92798502,1.0053196,0.81821334,100,1.0119024,2.3446,2.2824,2.15122609,6.77822609
0.131841043,73.4212208,14.5076632,0.01571863,100,0.01622836,0.02505179,14,10.8717612,369635.165,0.84480352,0.97974203,1.19531226,1.16244433,0.85353205,3.473,2.8985,0.80465297,7.17615297,,0.13184104,73.4212208,0.01360276,0.00257389,0.00021862,14,10.8717612,369635.1647,0.84480352,0.97974203,1.19531226,1.16244433,100,0.85353205,2.3474,2.3612,2.3127426,7.0213426
0.218473293,68.9047861,14.2360787,0.02345556,100,0.02003128,0.02054525,15,9.78847475,273962.533,0.88988423,1.18136513,0.92984724,0.8906265,1.00952365,4.5285,3.9015,0.74375032,9.17375032,,0.21847329,68.9047861,0.00868561,0.00550772,0.00024419,15,9.78847475,273962.5335,0.88988423,1.18136513,0.92984724,0.8906265,100,1.00952365,2.3522,2.4378,2.48240256,7.27240256
0.123191491,65.3373337,9.87166739,0.0205154,100,0.01684105,0.00311866,16,10.2069196,298630.059,1.10081463,1.02176731,0.93906064,1.02172654,0.91280262,3.8046,3.1898,0.72876359,7.72316359,,0.12319149,65.3373337,0.00616202,0.00588717,0.00026433,16,10.2069196,298630.0588,1.10081463,1.02176731,0.93906064,1.02172654,100,0.91280262,2.3476,2.5058,2.10018303,6.95358303
0.075261917,75.5713415,8.89044237,0.02739184,100,0.01057713,0.03026079,14,9.79652181,247103.012,1.10367808,1.08207343,1.10145283,1.05461833,1.00745161,3.2876,2.6717,0.69739106,6.65669106,,0.07526192,75.5713415,0.01398544,0.00170769,0.00026808,14,9.79652181,247103.0116,1.10367808,1.08207343,1.10145283,1.05461833,100,1.00745161,2.3502,2.3629,1.86278198,6.57588198
0.205845993,64.2097759,14.2181239,0.02392001,100,0.01343116,0.00297687,16,9.72071354,368757.308,1.0740941,1.01979997,1.09134936,0.82570021,0.81062453,4.7232,4.0497,0.88086304,9.65376304,,0.20584599,64.2097759,0.00849439,0.00299319,0.00030811,16,9.72071354,368757.3075,1.0740941,1.01979997,1.09134936,0.82570021,100,0.81062453,2.3479,2.5056,2.7606863,7.6141863
0.173386027,72.0396852,9.56998301,0.00696689,100,0.01329124,0.0276181,14,10.5645702,377531.85,1.02530427,1.10459721,1.17167444,1.13057458,0.87602317,4.2653,3.594,0.8254666,8.6847666,,0.17338603,72.0396852,0.04760535,0.00543112,0.00025885,14,10.5645702,377531.8503,1.02530427,1.10459721,1.17167444,1.13057458,100,0.87602317,2.3553,2.3709,2.5255242,7.2517242
0.181530014,77.4970436,14.5719352,0.02722334,100,0.02095922,0.0053871,13,9.6038533,233862.126,1.11657066,1.09305389,0.96953683,1.19729016,0.92143624,4.5053,3.8519,0.6761822,9.0333822,,0.18153001,77.4970436,0.00827513,0.00482642,0.00037223,13,9.6038533,233862.1259,1.11657066,1.09305389,0.96953683,1.19729016,100,0.92143624,2.3498,2.2864,2.1925516,6.8287516
0.154283003,78.9128447,7.41288424,0.04728508,100,0.01531722,0.04661273,13,10.7842094,283645.046,1.01938682,1.13006442,0.9721283,1.19864662,0.8828409,4.119,3.4383,0.64844626,8.20574626,,0.154283,78.9128447,0.01857655,0.00182419,0.00034981,13,10.7842094,283645.0458,1.01938682,1.13006442,0.9721283,1.19864662,100,0.8828409,2.3521,2.2884,2.03125481,6.67175481
0.165572532,51.2904453,10.778316,0.02571041,100,0.0143496,0.03613835,20,8.62927592,397985.041,0.87900114,1.06425855,1.18043456,0.89106181,0.95756686,3.9696,3.3294,1.12498949,8.42398949,,0.16557253,51.2904453,0.0209812,0.00515104,0.00030021,20,8.62927592,397985.0411,0.87900114,1.06425855,1.18043456,0.89106181,100,0.95756686,2.3507,2.7733,3.17595353,8.29995353
0.162915613,81.3641596,14.8151422,0.0442418,100,0.01867662,0.02041698,13,10.1464427,207471.406,0.90875287,1.0649936,1.05825872,1.16750143,1.19902294,3.9521,3.3554,0.68225911,7.98975911,,0.16291561,81.3641596,0.0026929,0.00442529,0.00020022,13,10.1464427,207471.4065,0.90875287,1.0649936,1.05825872,1.16750143,100,1.19902294,2.3483,2.2847,2.14440199,6.77740199
0.127374793,74.6891022,12.8777938,0.00787917,100,0.01700615,0.01215732,14,10.04902,374736.893,1.1547205,0.92840908,1.01405721,1.01197121,0.92548611,3.9821,3.3149,0.68995348,7.98695348,,0.12737479,74.6891022,0.04012574,0.00478587,0.00032877,14,10.04902,374736.8932,1.1547205,0.92840908,1.01405721,1.01197121,100,0.92548611,2.3496,2.3661,2.03052231,6.74622231
0.154490766,78.5122824,11.8055654,0.0099922,100,0.01465953,0.02561428,13,8.86356263,299047.554,1.06818271,1.16004393,0.95308819,0.84307163,1.10545309,4.1264,3.456,0.64098869,8.22338869,,0.15449077,78.5122824,0.00287037,0.00558998,0.00039219,13,8.86356263,299047.5535,1.06818271,1.16004393,0.95308819,0.84307163,100,1.10545309,2.3509,2.2867,2.02277406,6.66037406
0.153379057,74.1749477,8.48120832,0.01715917,100,0.01607789,0.04086778,14,7.94110062,296673.834,1.02339182,1.0215162,1.13737254,0.93411505,0.98205435,4.0599,3.3883,0.77661151,8.22481151,,0.15337906,74.1749477,0.04874237,0.00342947,0.00030966,14,7.94110062,296673.8343,1.02339182,1.0215162,1.13737254,0.93411505,100,0.98205435,2.3532,2.3693,2.32839972,7.05089972
0.093678262,62.7961779,14.4207749,0.04091994,100,0.01596524,0.04868359,16,8.04102573,350792.921,0.81815972,0.82876523,1.09096727,0.89730546,1.09903076,3.0614,2.4765,0.83866306,6.37656306,,0.09367826,62.7961779,0.01575635,0.00491602,0.00027756,16,8.04102573,350792.9206,0.81815972,0.82876523,1.09096727,0.89730546,100,1.09903076,2.3437,2.5043,2.24807438,7.09607438
0.072537351,77.9877281,12.144712,0.02613038,100,0.01247452,0.04579994,13,8.40638454,374672.329,1.09475632,1.0893563,1.18805146,1.11948063,0.99077256,3.314,2.655,0.72261441,6.69161441,,0.07253735,77.9877281,0.04311961,0.00228504,0.00038152,13,8.40638454,374672.3294,1.09475632,1.0893563,1.18805146,1.11948063,100,0.99077256,2.3543,2.2927,1.91231804,6.55931804
0.196329541,89.3501234,9.08020449,0.04810596,100,0.01459283,0.00973371,12,10.8993276,381884.754,0.91862044,1.16634791,0.86132469,1.1369168,1.09892099,4.3747,3.7655,0.55399534,8.69419534,,0.19632954,89.3501234,0.01258907,0.00526834,0.00027479,12,10.8993276,381884.7537,0.91862044,1.16634791,0.86132469,1.1369168,100,1.09892099,2.3523,2.2094,1.9772355,6.5389355
0.144280217,50.5000019,12.7447696,0.02324188,100,0.01863215,0.04144983,20,10.815465,207304.156,0.85238333,1.05622137,1.06821799,0.83669589,0.97803233,3.6172,3.0285,1.04231928,7.68801928,,0.14428022,50.5000019,0.01978524,0.00308551,0.00029182,20,10.815465,207304.1558,0.85238333,1.05622137,1.06821799,0.83669589,100,0.97803233,2.3503,2.7725,2.88407509,8.00687509
0.193696434,75.3787088,8.9611001,0.05029721,100,0.01948181,0.04348774,14,11.2458779,272633.111,0.96270452,1.16837304,1.15241728,0.87213514,1.15280445,4.485,3.7997,0.79869717,9.08339717,,0.19369643,75.3787088,0.03030694,0.00520409,0.00021579,14,11.2458779,272633.1115,0.96270452,1.16837304,1.15241728,0.87213514,100,1.15280445,2.3546,2.3684,2.52708813,7.25008813
0.088985463,56.5921402,10.8531585,0.01203066,100,0.01502887,0.02838868,18,10.3055368,340211.403,0.89742031,1.09366901,1.13819928,1.17977936,0.88936589,3.0671,2.5108,0.95598939,6.53388939,,0.08898546,56.5921402,0.02374064,0.00351847,0.00036867,18,10.3055368,340211.4034,0.89742031,1.09366901,1.13819928,1.17977936,100,0.88936589,2.3518,2.6458,2.49826896,7.49586896
0.169149913,89.5318365,8.37352037,0.02937539,100,0.01990276,0.0085174,12,9.99687543,248855.865,0.87050471,0.84956229,0.99507999,0.98545558,1.04312742,3.8879,3.3433,0.6031257,7.8343257,,0.16914991,89.5318365,0.02990795,0.00219756,0.00034283,12,9.99687543,248855.865,0.87050471,0.84956229,0.99507999,0.98545558,100,1.04312742,2.3461,2.2063,1.98010611,6.53250611
0.200946911,76.0273266,10.1119685,0.02284036,100,0.01945038,0.04762228,14,7.92727139,275481.474,0.89234285,0.98927248,0.9102756,0.98689024,0.84569609,4.3973,3.713,0.66461198,8.77491198,,0.20094691,76.0273266,0.01294524,0.0034512,0.00034271,14,7.92727139,275481.4744,0.89234285,0.98927248,0.9102756,0.98689024,100,0.84569609,2.3476,2.3614,2.23466941,6.94366941
0.077398841,51.2797213,11.1353364,0.04832575,100,0.01759791,0.0377274,20,8.74918289,216253.698,0.88281693,0.86252797,1.10647593,0.90038888,1.19335182,2.9275,2.3784,1.02072976,6.32662976,,0.07739884,51.2797213,0.01205903,0.00186528,0.00035542,20,8.74918289,216253.6979,0.88281693,0.86252797,1.10647593,0.90038888,100,1.19335182,2.3441,2.7677,2.58935852,7.70115852
0.123843151,67.8265572,10.608602,0.03703998,100,0.01600563,0.00220039,15,8.04169166,331022.084,0.80470467,0.81537063,1.04243035,0.85907834,1.09958642,3.2916,2.7742,0.76727439,6.83307439,,0.12384315,67.8265572,0.02905083,0.00275568,0.00021901,15,8.04169166,331022.0838,0.80470467,0.81537063,1.04243035,0.85907834,100,1.09958642,2.3451,2.4351,2.19087452,6.97107452
0.15620872,80.2878904,12.9472318,0.03170577,100,0.01767184,0.02308986,13,11.0022022,344785.106,0.8548902,1.016523,1.13384628,0.85021141,0.87420518,3.7829,3.1983,0.72480233,7.70600233,,0.15620872,80.2878904,0.04695542,0.00439092,0.00030715,13,11.0022022,344785.1062,0.8548902,1.016523,1.13384628,0.85021141,100,0.87420518,2.3529,2.2924,2.22086589,6.86616589
0.218706287,84.6436405,12.2507739,0.0237427,100,0.01889243,0.03007606,12,9.76704714,349936.259,1.05088758,0.89781797,1.03210006,0.87903407,0.89149096,4.8798,4.1602,0.67733564,9.71733564,,0.21870629,84.6436405,0.03738597,0.00513356,0.00039893,12,9.76704714,349936.2588,1.05088758,0.89781797,1.03210006,0.87903407,100,0.89149096,2.3484,2.2092,2.34084646,6.89844646
0.190620443,55.7921839,9.76770258,0.00861396,100,0.01123201,0.04362863,18,10.6297492,303041.399,0.85017667,0.89619095,0.9982604,1.04671514,0.90993068,4.1445,3.4941,0.91757735,8.55617735,,0.19062044,55.7921839,0.02243008,0.00175037,0.0003526,18,10.6297492,303041.3985,0.85017667,0.89619095,0.9982604,1.04671514,100,0.90993068,2.3464,2.642,2.78188218,7.77028218
0.084390689,77.1401978,12.1415114,0.03902455,100,0.01791309,0.00721506,13,9.47568891,259897.339,1.13985157,1.08473461,1.00992436,0.82983849,1.00600445,3.4675,2.847,0.6450183,6.9595183,,0.08439069,77.1401978,0.02419033,0.0039412,0.00025198,13,9.47568891,259897.3393,1.13985157,1.08473461,1.00992436,0.82983849,100,1.00600445,2.3516,2.2891,1.76607764,6.40677764
0.179669046,65.9737539,8.18805742,0.01815861,100,0.01577947,0.02165373,15,8.40192895,342621.696,1.0340816,0.980316,1.13836575,0.94895771,0.8845371,4.3558,3.6942,0.87747285,8.92747285,,0.17966905,65.9737539,0.04131303,0.00493669,0.00034421,15,8.40192895,342621.696,1.0340816,0.980316,1.13836575,0.94895771,100,0.8845371,2.3511,2.4409,2.65912489,7.45112489
0.180541742,68.3606625,11.9541545,0.03764324,100,0.01474004,0.04295521,15,10.9409446,282523.978,0.81688471,0.91525629,0.83349605,0.91371329,0.82811224,4.0321,3.3989,0.66570007,8.09670007,,0.18054174,68.3606625,0.00809911,0.00281463,0.00033773,15,10.9409446,282523.9778,0.81688471,0.91525629,0.83349605,0.91371329,100,0.82811224,2.345,2.4327,2.16160684,6.93930684
0.195602452,67.3340654,13.8074174,0.0274265,100,0.01934943,0.02824564,15,8.95701046,232507.932,0.8677134,1.06057293,0.8541379,1.03201234,0.84804885,4.2433,3.6213,0.69852227,8.56312227,,0.19560245,67.3340654,0.04704071,0.00518514,0.00027913,15,8.95701046,232507.9322,0.8677134,1.06057293,0.8541379,1.03201234,100,0.84804885,2.354,2.4436,2.29083239,7.08843239
0.0930646,58.1072807,11.3073554,0.04725684,100,0.01793145,0.00761579,18,9.13399341,392755.139,0.90735321,1.08828437,0.881111,0.97077076,1.09944031,3.1712,2.6193,0.75404093,6.54454093,,0.0930646,58.1072807,0.01487738,0.00389457,0.00027765,18,9.13399341,392755.1389,0.90735321,1.08828437,0.881111,0.97077076,100,1.09944031,2.3505,2.6439,2.03415014,7.02855014
0.115600228,74.0698957,13.6077161,0.01195169,100,0.01540191,0.01298977,14,8.42330184,243439.853,0.8016336,1.1602772,1.15063057,1.05571792,1.12275598,3.156,2.6327,0.76373602,6.55243602,,0.11560023,74.0698957,0.04951543,0.00359816,0.00039611,14,8.42330184,243439.8532,0.8016336,1.1602772,1.15063057,1.05571792,100,1.12275598,2.357,2.3718,2.16124886,6.89004886
0.072092927,57.3151112,11.140079,0.00514257,100,0.01869683,0.0033569,18,8.87074111,228225.1,1.06045141,1.03123586,0.94551826,0.99776385,1.17450526,3.1321,2.5591,0.79940088,6.49060088,,0.07209293,57.3151112,0.01540448,0.00205143,0.00027699,18,8.87074111,228225.1,1.06045141,1.03123586,0.94551826,0.99776385,100,1.17450526,2.3491,2.6427,2.0577436,7.0495436
0.075992329,77.4483347,8.32869959,0.04868426,100,0.01846237,0.03596075,13,10.0910253,382290.018,0.86960683,0.95313485,0.8817256,0.83342893,1.00946414,2.9176,2.371,0.56976413,5.85836413,,0.07599233,77.4483347,0.02021466,0.00357037,0.00032239,13,10.0910253,382290.0176,0.86960683,0.95313485,0.8817256,0.83342893,100,1.00946414,2.3476,2.2859,1.55701217,6.19051217
0.062457657,52.4270248,11.0866027,0.00741554,100,0.01341274,0.01428882,19,10.308695,248638.451,1.19295177,0.96879337,0.82766995,0.96683609,1.17696431,3.2887,2.6602,0.76760316,6.71650316,,0.06245766,52.4270248,0.02290838,0.00431032,0.00029669,19,10.308695,248638.4511,1.19295177,0.96879337,0.82766995,0.96683609,100,1.17696431,2.3484,2.7088,1.9542016,7.0114016
0.118977851,55.1817846,14.8429265,0.02145904,100,0.01651232,0.02195686,18,10.3341919,276438.797,0.98235087,0.88199255,0.99388294,1.10076549,1.19374464,3.5686,2.9631,0.88893176,7.42063176,,0.11897785,55.1817846,0.04455044,0.00441361,0.00027056,18,10.3341919,276438.7965,0.98235087,0.88199255,0.99388294,1.10076549,100,1.19374464,2.3489,2.647,2.446636,7.442536
0.136655739,59.7687054,8.85151625,0.02074752,100,0.01788829,0.00983142,17,8.893839,345145.094,1.03295488,0.89165514,1.03047137,1.14427168,1.05586531,3.8515,3.2408,0.86196115,7.95426115,,0.13665574,59.7687054,0.00645005,0.00247601,0.0002752,17,8.893839,345145.0944,1.03295488,0.89165514,1.03047137,1.14427168,100,1.05586531,2.3442,2.5719,2.44682841,7.36292841
0.221843783,70.8029604,14.5307679,0.03896438,100,0.01412993,0.0169844,14,9.18247719,308149.374,0.92128663,0.97758763,0.86989069,0.88436334,1.05218437,4.6737,4.0167,0.68958653,9.37998653,,0.22184378,70.8029604,0.04547876,0.00578186,0.00028542,14,9.18247719,308149.3735,0.92128663,0.97758763,0.86989069,0.88436334,100,1.05218437,2.3516,2.3683,2.37958121,7.09948121
0.120318885,69.9236488,9.58472204,0.00658563,100,0.01838089,0.0113235,15,9.75750854,299715.245,0.96363945,0.82528503,1.15253091,0.90924542,0.94189675,3.5036,2.9337,0.81142962,7.24872962,,0.12031889,69.9236488,0.01265784,0.00455797,0.00020041,15,9.75750854,299715.2448,0.96363945,0.82528503,1.15253091,0.90924542,100,0.94189675,2.3432,2.4324,2.28366824,7.05926824
0.198683752,63.0398893,7.65540743,0.01521092,100,0.0123807,0.01599203,16,8.14309535,398942.745,0.83228812,0.977298,1.17261505,0.97062385,0.85863588,4.1825,3.5854,0.94335582,8.71125582,,0.19868375,63.0398893,0.00935895,0.00369632,0.0003409,16,8.14309535,398942.7447,0.83228812,0.977298,1.17261505,0.97062385,100,0.85863588,2.3469,2.5052,2.88520573,7.73730573
0.110182326,82.1081638,13.2564349,0.00787117,100,0.01336178,0.02388218,13,8.96326563,294514.43,0.96701231,1.19866254,1.18191009,0.87257273,0.80363772,3.4305,2.8289,0.70648052,6.96588052,,0.11018233,82.1081638,0.00571188,0.00499538,0.00023148,13,8.96326563,294514.4296,0.96701231,1.19866254,1.18191009,0.87257273,100,0.80363772,2.3523,2.2878,2.01888532,6.65898532
0.154616777,85.1909113,13.7378411,0.01250028,100,0.01345806,0.04785518,12,8.87267485,243972.719,1.0194325,0.94389222,1.18875036,1.07446401,0.89046733,4.0725,3.3763,0.71079797,8.15959797,,0.15461678,85.1909113,0.02806301,0.00217036,0.00028687,12,8.87267485,243972.7187,1.0194325,0.94389222,1.18875036,1.07446401,100,0.89046733,2.3484,2.2077,2.18776655,6.74386655
0.184553557,68.5463715,12.0321822,0.04825832,100,0.0140317,0.0295123,15,9.60377386,271278.489,0.86765842,0.91303279,0.88987355,1.09545968,1.00380795,4.1725,3.5399,0.69982311,8.41222311,,0.18455356,68.5463715,0.0135784,0.00408207,0.00027075,15,9.60377386,271278.4886,0.86765842,0.91303279,0.88987355,1.09545968,100,1.00380795,2.3457,2.4339,2.26106225,7.04066225
0.132506017,74.4996786,9.93187761,0.04689386,100,0.01707396,0.0276104,14,9.29913316,396400.917,1.03875003,1.18427947,1.07256908,1.10806644,1.03481252,3.9091,3.2526,0.72690545,7.88860545,,0.13250602,74.4996786,0.01033503,0.00203457,0.00024609,14,9.29913316,396400.9166,1.03875003,1.18427947,1.07256908,1.10806644,100,1.03481252,2.3525,2.364,2.1303368,6.8468368
0.156281088,68.8452053,13.6478038,0.04383287,100,0.01458653,0.04146574,15,8.14767334,340688.574,1.07649088,1.11065652,0.92463908,1.00825293,0.95551779,4.2874,3.5555,0.70297264,8.54587264,,0.15628109,68.8452053,0.04149417,0.00459158,0.00038558,15,8.14767334,340688.5743,1.07649088,1.11065652,0.92463908,1.00825293,100,0.95551779,2.3546,2.4431,2.16541792,6.96311792
0.142177522,71.5301561,7.39913797,0.00618159,100,0.01959958,0.01293978,14,10.7935518,201771.772,0.89197412,1.06825955,0.9896718,0.94962938,0.89482086,3.5727,3.0378,0.71323704,7.32373704,,0.14217752,71.5301561,0.04240052,0.00536168,0.00026102,14,10.7935518,201771.7719,0.89197412,1.06825955,0.9896718,0.94962938,100,0.89482086,2.3536,2.3692,2.13367917,6.85647917
0.218223196,54.3694115,10.784452,0.02733105,100,0.02023285,0.02385084,19,8.8364558,241746.151,1.03450089,1.0435601,0.80512757,1.0291898,1.07851822,4.8027,4.1224,0.81519666,9.74029666,,0.2182232,54.3694115,0.04670082,0.00480214,0.00028027,19,8.8364558,241746.1514,1.03450089,1.0435601,0.80512757,1.0291898,100,1.07851822,2.3535,2.7152,2.62878977,7.69748977
0.062138981,89.5416212,9.68405581,0.03035064,100,0.01595587,0.03190525,12,9.19205146,382387.531,1.12029128,1.1472729,1.16073723,1.11211669,1.19590738,3.2164,2.5871,0.61841744,6.42191744,,0.06213898,89.5416212,0.02582583,0.00189164,0.00039072,12,9.19205146,382387.5308,1.12029128,1.1472729,1.16073723,1.11211669,100,1.19590738,2.3535,2.2109,1.63007065,6.19447065
0.101216672,82.6165485,8.44359159,0.0348582,100,0.01195366,0.01949176,12,8.33133948,251147.997,0.95650778,0.84228551,1.01471305,1.08314822,0.85545084,3.3081,2.7366,0.61326993,6.65796993,,0.10121667,82.6165485,0.02342925,0.00232165,0.00021787,12,8.33133948,251147.9974,0.95650778,0.84228551,1.01471305,1.08314822,100,0.85545084,2.3451,2.2049,1.76294732,6.31294732
0.093798477,73.8636637,13.0888772,0.05455422,100,0.01525421,0.02093302,14,10.4676667,271683.252,0.99809117,0.97315056,0.8052722,1.11200788,0.89200275,3.3463,2.7495,0.56044735,6.65624735,,0.09379848,73.8636637,0.0136275,0.00465658,0.00025776,14,10.4676667,271683.2519,0.99809117,0.97315056,0.8052722,1.11200788,100,0.89200275,2.3473,2.3615,1.60334638,6.31214638
0.144545575,61.5919876,13.322,0.00510756,100,0.0130239,0.04503784,17,8.41014421,342661.202,0.87490902,1.18464038,1.19497266,0.82039673,0.98809788,3.6925,3.0548,0.94894851,7.69624851,,0.14454557,61.5919876,0.00213398,0.00391271,0.00039214,17,8.41014421,342661.202,0.87490902,1.18464038,1.19497266,0.82039673,100,0.98809788,2.3515,2.5761,2.69754518,7.62514518
0.068183231,71.2711859,9.04866076,0.01458028,100,0.01518706,0.02004794,14,9.85222135,298601.806,0.82671657,1.01686423,1.18536167,1.13804805,1.17180326,2.6738,2.1762,0.78519598,5.63519598,,0.06818323,71.2711859,0.01963164,0.00520582,0.00024502,14,9.85222135,298601.8062,0.82671657,1.01686423,1.18536167,1.13804805,100,1.17180326,2.3492,2.3636,2.03944509,6.75224509
0.198909977,84.1839123,9.1867671,0.041079,100,0.01527616,0.04732302,12,9.11416638,396498.168,0.98343019,1.06444795,0.83943667,1.13534453,0.85363219,4.6181,3.8818,0.5724667,9.0723667,,0.19890998,84.1839123,0.01197756,0.00291761,0.00034935,12,9.11416638,396498.1675,0.98343019,1.06444795,0.83943667,1.13534453,100,0.85363219,2.3495,2.2069,2.02139777,6.57779777
0.155158355,89.3594027,12.5062776,0.01482031,100,0.01216854,0.03735786,12,9.20820313,321968.877,1.12821336,1.0872762,1.14941874,1.01999795,1.16502082,4.2871,3.5628,0.66286648,8.51276648,,0.15515835,89.3594027,0.03608331,0.00203086,0.00034263,12,9.20820313,321968.8773,1.12821336,1.0872762,1.14941874,1.01999795,100,1.16502082,2.3533,2.2117,2.08092852,6.64592852
0.101894718,52.5383186,14.2502952,0.03429779,100,0.01811626,0.01897517,19,9.54505394,258691.609,0.88087502,0.86029708,0.8873385,0.98529141,0.86086724,3.1892,2.6387,0.83846729,6.66636729,,0.10189472,52.5383186,0.0065649,0.00588332,0.00026018,19,9.54505394,258691.6089,0.88087502,0.86029708,0.8873385,0.98529141,100,0.86086724,2.3434,2.704,2.26071457,7.30811457
0.085145602,85.9188414,12.2874112,0.00873805,100,0.01422506,0.023788,12,8.05063891,214867.961,1.13908057,0.8498894,1.1759346,0.89738395,0.94863298,3.4552,2.8152,0.66182943,6.93222943,,0.0851456,85.9188414,0.01450589,0.00619039,0.00024481,12,8.05063891,214867.9614,1.13908057,0.8498894,1.1759346,0.89738395,100,0.94863298,2.3441,2.2041,1.82474261,6.37294261
0.195938151,72.4340153,12.5452991,0.05153334,100,0.01528889,0.02827546,14,9.51168139,250469.553,0.91487532,1.10429227,1.01736465,1.1091778,0.90650713,4.3985,3.744,0.7475045,8.8900045,,0.19593815,72.4340153,0.04692768,0.0027865,0.00024163,14,9.51168139,250469.5535,0.91487532,1.10429227,1.01736465,1.1091778,100,0.90650713,2.3552,2.3702,2.41386693,7.13926693
0.113342115,88.3103418,11.4755578,0.04183826,100,0.01263601,0.00706537,12,9.01896963,299015.367,1.00402036,0.84559739,1.1172286,1.18824804,1.05313289,3.5547,2.96,0.63216042,7.14686042,,0.11334212,88.3103418,0.00581045,0.00493528,0.00029677,12,9.01896963,299015.367,1.00402036,0.84559739,1.1172286,1.18824804,100,1.05313289,2.3429,2.2021,1.85953694,6.40453694
0.188800898,57.6576233,7.29980612,0.03401796,100,0.01739323,0.01626779,18,8.62702482,327630.341,0.82564106,0.95080364,1.04140477,1.04633477,0.9313966,4.0766,3.5067,0.92682979,8.51012979,,0.1888009,57.6576233,0.00675871,0.00565849,0.00032883,18,8.62702482,327630.3411,0.82564106,0.95080364,1.04140477,1.04633477,100,0.9313966,2.3458,2.6404,2.79717783,7.78337783
0.15643918,82.8400564,13.7870259,0.00713547,100,0.01132427,0.04195307,12,10.5989253,229135.215,0.86968799,0.80943434,0.8431982,1.05789783,0.86877935,3.7734,3.1506,0.55633698,7.48033698,,0.15643918,82.8400564,0.01865512,0.00333362,0.00029157,12,10.5989253,229135.2153,0.86968799,0.80943434,0.8431982,1.05789783,100,0.86877935,2.3436,2.2036,1.83306368,6.38026368
0.096534594,64.3785763,12.3121562,0.00916557,100,0.01114859,0.04711811,16,9.65503685,289917.624,0.88971033,1.14521692,1.19830165,1.05523398,1.176771,3.15,2.5642,0.88547776,6.59967776,,0.09653459,64.3785763,0.02489631,0.00201034,0.00029696,16,9.65503685,289917.624,0.88971033,1.14521692,1.19830165,1.05523398,100,1.176771,2.3533,2.5108,2.37429947,7.23839947
