Gas Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.19347592,71.6319275,10.5923171,0.00181666,100,0.00172555,0.01831905,37,9.72185895,294580.567,0.8630022,0.9215327,0.88078008,1.07352135,0.84467175,1.9629,1.2614,1.05400146,4.27830146,,0.19347592,71.6319275,0.02652982,0.00172555,0.00036917,37,9.72185895,294580.567,0.8630022,0.9215327,0.88078008,1.07352135,100,0.84467175,0.7967,1.1401,2.1862858,4.1230858
0.18206849,71.2025142,7.45429277,0.00172277,100,0.00592436,0.01513621,38,9.00959802,288510.978,1.03999591,1.11882308,1.05409451,1.00802143,1.04040411,1.8723,1.2216,1.19098812,4.28488812,,0.18206849,71.2025142,0.00493462,0.00592436,0.00038911,38,9.00959802,288510.978,1.03999591,1.11882308,1.05409451,1.00802143,100,1.04040411,0.7981,1.1504,2.37535879,4.32385879
0.11427297,84.1318083,12.137382,0.00177617,100,0.00275406,0.0139588,32,8.2212455,390595.877,1.19970331,1.07305048,0.84136348,1.04636099,0.93447974,1.8275,1.0384,0.7991938,3.6650938,,0.11427297,84.1318083,0.0230116,0.00275406,0.00021679,32,8.2212455,390595.877,1.19970331,1.07305048,0.84136348,1.04636099,100,0.93447974,0.7995,1.0775,1.56954849,3.44654849
0.19829242,86.7801309,9.19669962,0.00224269,100,0.00203726,0.00967415,31,7.90701351,220926.511,0.91845193,0.96460736,0.97328463,1.18082216,1.08274887,1.9353,1.2584,0.98776046,4.18146046,,0.19829242,86.7801309,0.01605758,0.00203726,0.00022222,31,7.90701351,220926.511,0.91845193,0.96460736,0.97328463,1.18082216,100,1.08274887,0.7962,1.0614,2.09610829,3.95370829
0.11507464,82.8478909,12.8792548,0.0015018,100,0.00413283,0.0155439,32,8.34920642,309371.96,1.13890228,1.19988716,0.92755265,0.88769581,0.86608613,1.7932,1.0219,0.87277326,3.68787326,,0.11507464,82.8478909,0.02417927,0.00413283,0.0002506,32,8.34920642,309371.96,1.13890228,1.19988716,0.92755265,0.88769581,100,0.86608613,0.8024,1.0793,1.68899907,3.57069907
0.22815104,86.373632,11.5262952,0.00126556,100,0.00210848,0.00947528,31,10.5101701,228293.979,1.17375884,0.80015147,1.16225777,1.02708633,0.98199213,2.0245,1.3549,1.16240369,4.54180369,,0.22815104,86.373632,0.02871271,0.00210848,0.00021318,31,10.5101701,228293.979,1.17375884,0.80015147,1.16225777,1.02708633,100,0.98199213,0.7944,1.0625,2.4543846,4.3112846
0.18038959,86.9977045,13.2569003,0.00222102,100,0.00283227,0.01519704,31,8.75914748,376043.093,1.00479345,1.10445974,1.00709662,1.16927874,0.82525752,2.0572,1.2632,0.98433248,4.30473248,,0.18038959,86.9977045,0.01009969,0.00283227,0.00021337,31,8.75914748,376043.093,1.00479345,1.10445974,1.00709662,1.16927874,100,0.82525752,0.7985,1.0618,2.04278384,3.90308384
0.22734929,89.3665624,10.6828256,0.0013085,100,0.00443265,0.0193027,30,8.84679003,304985.94,1.11468129,0.87416146,1.14989576,1.13516843,0.92018955,2.1124,1.385,1.12763213,4.62503213,,0.22734929,89.3665624,0.04806501,0.00443265,0.00022672,30,8.84679003,304985.94,1.11468129,0.87416146,1.14989576,1.13516843,100,0.92018955,0.7987,1.0544,2.39865225,4.25175225
0.15942375,83.5526848,12.4045959,0.0021484,100,0.00317748,0.01262332,32,10.246076,337813.866,0.98914928,0.98645084,0.95594754,0.83825333,1.06690114,1.8944,1.1658,0.94888337,4.00908337,,0.15942375,83.5526848,0.0031883,0.00317748,0.00020353,32,10.246076,337813.866,0.98914928,0.98645084,0.95594754,0.83825333,100,1.06690114,0.795,1.0726,1.92957317,3.79717317
0.22746128,88.3651233,11.0388494,0.00122886,100,0.00322159,0.01669258,30,8.42838445,265882.766,1.12693706,1.00448401,0.95765858,1.01568859,0.96416242,2.1048,1.3787,1.00715675,4.49065675,,0.22746128,88.3651233,0.04621403,0.00322159,0.00031292,30,8.42838445,265882.766,1.12693706,1.00448401,0.95765858,1.01568859,100,0.96416242,0.8012,1.0551,2.20650317,4.06280317
0.19904908,74.4256735,7.52693129,0.00156689,100,0.00387325,0.01716651,36,8.89347584,373334.181,1.09507036,0.8115587,0.95201068,1.13590376,0.97131484,1.984,1.2963,1.09134719,4.37164719,,0.19904908,74.4256735,0.03069359,0.00387325,0.00029703,36,8.89347584,373334.181,1.09507036,0.8115587,0.95201068,1.13590376,100,0.97131484,0.7949,1.1281,2.26227507,4.18527507
0.19514899,78.8856721,13.4747376,0.00145546,100,0.00262929,0.01276037,34,8.22212868,280747.64,1.06694703,0.99685643,1.04333429,0.87028253,1.17174766,2.0614,1.2825,1.10705362,4.45095362,,0.19514899,78.8856721,0.02880324,0.00262929,0.0003541,34,8.22212868,280747.64,1.06694703,0.99685643,1.04333429,0.87028253,100,1.17174766,0.7987,1.104,2.27670816,4.17940816
0.19927229,88.6584187,11.273809,0.00220901,100,0.00542904,0.0169653,30,10.4701825,352074.254,1.1807354,0.98024719,1.06889443,0.81640484,1.00043709,2.0207,1.3043,1.04127042,4.36627042,,0.19927229,88.6584187,0.00143142,0.00542904,0.00021926,30,10.4701825,352074.254,1.1807354,0.98024719,1.06889443,0.81640484,100,1.00043709,0.7947,1.0458,2.18585937,4.02635937
0.10388105,74.0422225,13.753674,0.00231988,100,0.00317695,0.00490707,36,8.67273707,258601.558,1.15558524,1.16365664,1.14478912,1.06035163,0.9980478,1.718,0.9672,1.11348777,3.79868777,,0.10388105,74.0422225,0.01587948,0.00317695,0.00036168,36,8.67273707,258601.558,1.15558524,1.16365664,1.14478912,1.06035163,100,0.9980478,0.8005,1.1281,2.04014048,3.96874048
0.1612036,79.6090746,7.11544371,0.00213819,100,0.00438403,0.00920957,34,8.27725794,343699.61,1.10315123,1.0964958,0.96966033,1.065572,1.15409701,1.8361,1.1673,0.9985885,4.0019885,,0.1612036,79.6090746,0.03576939,0.00438403,0.00026689,34,8.27725794,343699.61,1.10315123,1.0964958,0.96966033,1.065572,100,1.15409701,0.8017,1.1069,2.01345251,3.92205251
0.21815148,84.2339444,10.8966546,0.00148767,100,0.00377796,0.00942548,32,10.3743381,282098.329,0.97192883,0.9426532,0.8237174,0.87581289,0.80168102,2.0223,1.343,0.93422676,4.29952676,,0.21815148,84.2339444,0.03500224,0.00377796,0.00022303,32,10.3743381,282098.329,0.97192883,0.9426532,0.8237174,0.87581289,100,0.80168102,0.7983,1.079,2.0652378,3.9425378
0.06752551,87.1397018,10.7173629,0.00172992,100,0.00313205,0.01629661,31,9.44486578,377446.091,0.96190281,0.83654964,0.90057302,0.91961129,1.12626431,1.584,0.8558,0.75131446,3.19111446,,0.06752551,87.1397018,0.02386125,0.00313205,0.00027974,31,9.44486578,377446.091,0.96190281,0.83654964,0.90057302,0.91961129,100,1.12626431,0.7945,1.062,1.36765662,3.22415662
0.06019843,81.832664,9.55748796,0.00128961,100,0.00496286,0.00480645,33,10.1923491,291899.574,0.94700809,0.8157553,0.90939159,1.00384891,1.05103109,1.4552,0.7966,0.79125585,3.04305585,,0.06019843,81.832664,0.02860311,0.00496286,0.00029841,33,10.1923491,291899.574,0.94700809,0.8157553,0.90939159,1.00384891,100,1.05103109,0.7947,1.0897,1.41106185,3.29546185
0.14546154,84.8037672,13.3154063,0.00155309,100,0.00174664,0.01268737,32,11.0791461,251494.849,1.04290323,0.91766946,1.18485026,1.18386939,0.96129935,1.7832,1.0864,1.07615316,3.94575316,,0.14546154,84.8037672,0.02913127,0.00174664,0.00026269,32,11.0791461,251494.849,1.04290323,0.91766946,1.18485026,1.18386939,100,0.96129935,0.797,1.077,2.09389474,3.96789474
0.13922296,70.8703637,8.3977952,0.00195298,100,0.00370443,0.0113451,38,8.43535175,221049.726,1.15755639,1.12776272,1.04241228,0.89765794,0.83049743,1.7078,1.0568,1.12218878,3.88678878,,0.13922296,70.8703637,0.01859511,0.00370443,0.00026778,38,8.43535175,221049.726,1.15755639,1.12776272,1.04241228,0.89765794,100,0.83049743,0.8001,1.153,2.14907964,4.10217964
0.15224495,72.0336437,7.09072638,0.00175117,100,0.00540602,0.00686275,37,11.2590907,392347.348,1.06214371,0.96688163,1.01641297,0.8515836,1.0102031,1.7881,1.1411,1.10630666,4.03550666,,0.15224495,72.0336437,0.01800857,0.00540602,0.00025751,37,11.2590907,392347.348,1.06214371,0.96688163,1.01641297,0.8515836,100,1.0102031,0.7966,1.1395,2.15986731,4.09596731
0.15310776,81.7266822,14.4620099,0.00233277,100,0.00384259,0.00624715,33,10.0769666,379351.032,1.01976027,1.00511591,0.91845818,1.04520385,0.84674509,1.9363,1.1653,0.92963312,4.03123312,,0.15310776,81.7266822,0.03823209,0.00384259,0.00022771,33,10.0769666,379351.032,1.01976027,1.00511591,0.91845818,1.04520385,100,0.84674509,0.8001,1.0935,1.88195179,3.77555179
0.06308755,71.3281107,12.5447879,0.0017235,100,0.00421811,0.01517979,37,10.6834177,364200.366,1.10944357,1.08972814,0.95363517,0.82263186,1.18686717,1.5751,0.8459,0.93526392,3.35626392,,0.06308755,71.3281107,0.04291156,0.00421811,0.0002648,37,10.6834177,364200.366,1.10944357,1.08972814,0.95363517,0.82263186,100,1.18686717,0.8026,1.146,1.64629243,3.59489243
0.12263591,70.8164144,11.5523782,0.00214298,100,0.00370949,0.01263506,38,9.82772837,287738.55,1.08300939,0.97464592,0.83203611,0.93796613,0.93495471,1.7257,1.0219,0.92398355,3.67158355,,0.12263591,70.8164144,0.02721809,0.00370949,0.00023826,38,9.82772837,287738.55,1.08300939,0.97464592,0.83203611,0.93796613,100,0.93495471,0.798,1.1534,1.7890329,3.7404329
0.12164839,70.4398537,11.8743682,0.00130654,100,0.0022455,0.00282798,38,8.36744707,228320.992,1.09220028,1.1390166,1.113094,0.92228272,1.12432377,1.7217,1.0113,1.16045415,3.89345415,,0.12164839,70.4398537,0.04548226,0.0022455,0.00021578,38,8.36744707,228320.992,1.09220028,1.1390166,1.113094,0.92228272,100,1.12432377,0.804,1.1588,2.16193318,4.12473318
0.20820963,85.2770114,10.6039586,0.00208784,100,0.00415443,0.00525437,31,8.65696073,362655.151,0.9236465,0.88232443,1.12023106,1.1396899,0.86507261,2.0703,1.3389,1.11820027,4.52740027,,0.20820963,85.2770114,0.03306672,0.00415443,0.0003198,31,8.65696073,362655.151,0.9236465,0.88232443,1.12023106,1.1396899,100,0.86507261,0.7968,1.0647,2.33131313,4.19281313
0.08300254,89.5629644,12.3465571,0.00225509,100,0.00453048,0.01748546,30,8.38997509,352421.629,1.07913942,0.88357027,1.06331973,1.01994536,0.83099577,1.6882,0.9133,0.86394707,3.46544707,,0.08300254,89.5629644,0.01507071,0.00453048,0.00039422,30,8.38997509,352421.629,1.07913942,0.88357027,1.06331973,1.01994536,100,0.83099577,0.7944,1.0474,1.58913492,3.43093492
0.22906903,72.6560807,14.0596223,0.00189304,100,0.00336892,0.00887991,37,10.7646515,250426.519,1.13871751,1.11201375,0.90645609,1.05513589,0.84806068,2.0928,1.3837,1.11605035,4.59255035,,0.22906903,72.6560807,0.03271053,0.00336892,0.00029998,37,10.7646515,250426.519,1.13871751,1.11201375,0.90645609,1.05513589,100,0.84806068,0.8017,1.1437,2.38208468,4.32748468
0.19910984,73.5204411,7.67375708,0.00162357,100,0.00532001,0.00807531,36,10.4901498,270034.993,0.94406471,1.07697799,1.01854577,1.04791958,1.04694664,1.891,1.2694,1.15651172,4.31691172,,0.19910984,73.5204411,0.01246933,0.00532001,0.00030833,36,10.4901498,270034.993,0.94406471,1.07697799,1.01854577,1.04791958,100,1.04694664,0.7982,1.127,2.36670826,4.29190826
0.07501087,75.598886,14.2450528,0.00223704,100,0.00251165,0.01342206,35,11.2033275,211636.15,1.03972144,1.10421679,0.94420242,1.19883049,0.94214647,1.5317,0.8408,0.89550237,3.26800237,,0.07501087,75.598886,0.0113604,0.00251165,0.00031051,35,11.2033275,211636.15,1.03972144,1.10421679,0.94420242,1.19883049,100,0.94214647,0.7986,1.114,1.61560897,3.52820897
0.20678364,88.9516878,13.3886828,0.00224726,100,0.00629077,0.00542177,30,8.31434557,389889.109,0.90960798,1.02634428,1.13245864,1.12014582,0.90013049,2.1618,1.3609,1.0926519,4.6153519,,0.20678364,88.9516878,0.0098973,0.00629077,0.00021258,30,8.31434557,389889.109,0.90960798,1.02634428,1.13245864,1.12014582,100,0.90013049,0.7968,1.0482,2.28841142,4.13341142
0.16060728,71.5358472,9.74374628,0.00218226,100,0.0029335,0.00653298,37,8.14992971,355500.352,0.84636045,1.17482712,0.96078939,1.16381567,0.95907314,1.9063,1.181,1.07572259,4.16302259,,0.16060728,71.5358472,0.00461491,0.0029335,0.00033411,37,8.14992971,355500.352,0.84636045,1.17482712,0.96078939,1.16381567,100,0.95907314,0.7993,1.1381,2.13272156,4.07012156
0.22815957,86.5000153,8.21936178,0.00192355,100,0.00237409,0.0068065,31,8.91303861,355282.319,0.99097919,1.06103923,0.89194798,0.95095513,0.86264203,2.0839,1.4,0.97725142,4.46115142,,0.22815957,86.5000153,0.03723492,0.00237409,0.00027961,31,8.91303861,355282.319,0.99097919,1.06103923,0.89194798,0.95095513,100,0.86264203,0.8012,1.0671,2.16010695,4.02840695
0.22192456,77.3700404,7.77201128,0.00170636,100,0.00460254,0.01091291,35,9.22768807,324243.248,1.18028979,0.83387892,1.10111446,0.89039905,0.87034948,2.0248,1.3601,1.20769345,4.59259345,,0.22192456,77.3700404,0.00581969,0.00460254,0.00020131,35,9.22768807,324243.248,1.18028979,0.83387892,1.10111446,0.89039905,100,0.87034948,0.7921,1.1106,2.50997552,4.41267552
0.18366426,88.0001402,13.4641337,0.00209319,100,0.00238102,0.01562484,30,8.88768151,253458.273,0.93971643,1.10144861,1.01085658,0.97381918,1.00696661,1.9861,1.2342,0.98274814,4.20304814,,0.18366426,88.0001402,0.04650802,0.00238102,0.00022211,30,8.88768151,253458.273,0.93971643,1.10144861,1.01085658,0.97381918,100,1.00696661,0.8033,1.056,2.04899067,3.90829067
0.19574188,79.1646981,12.5539689,0.00213348,100,0.00572902,0.01351635,34,8.07799664,227471.769,1.05886788,0.80429699,1.07140322,0.83490388,0.9134999,2.0064,1.2611,1.12938663,4.39688663,,0.19574188,79.1646981,0.03267683,0.00572902,0.00023741,34,8.07799664,227471.769,1.05886788,0.80429699,1.07140322,0.83490388,100,0.9134999,0.795,1.1036,2.31547846,4.21407846
0.09748412,78.6656857,14.3666511,0.00122153,100,0.00282727,0.01054205,34,8.78757846,274980.938,1.08743591,0.92772377,1.02373033,1.16010029,0.96223023,1.7114,0.9436,0.95648906,3.61148906,,0.09748412,78.6656857,0.03362229,0.00282727,0.00036467,34,8.78757846,274980.938,1.08743591,0.92772377,1.02373033,1.16010029,100,0.96223023,0.7978,1.1044,1.77374467,3.67594467
0.12127005,86.830709,7.69655275,0.00206551,100,0.00359037,0.01225837,31,9.3822885,226550.663,1.18890624,1.14064677,0.98295937,1.03841903,0.99831445,1.6167,0.9921,0.8862277,3.4950277,,0.12127005,86.830709,0.01010425,0.00359037,0.00035929,31,9.3822885,226550.663,1.18890624,1.14064677,0.98295937,1.03841903,100,0.99831445,0.7993,1.0623,1.72742797,3.58902797
0.10553405,84.2766809,11.4908786,0.00167979,100,0.00615825,0.01334956,32,7.95676024,223109.591,0.88958197,0.9485317,0.97956824,1.13780138,1.17044947,1.6732,0.9508,0.8854618,3.5094618,,0.10553405,84.2766809,0.0253477,0.00615825,0.00036569,32,7.95676024,223109.591,0.88958197,0.9485317,0.97956824,1.13780138,100,1.17044947,0.7972,1.0774,1.68413013,3.55873013
0.08437028,73.8141179,12.5645089,0.00201331,100,0.00615624,0.01102083,36,10.5339108,368977.487,0.96041951,1.0478843,1.09591475,1.09554899,1.01309879,1.6524,0.9208,1.05289044,3.62609044,,0.08437028,73.8141179,0.00834504,0.00615624,0.0002223,36,10.5339108,368977.487,0.96041951,1.0478843,1.09591475,1.09554899,100,1.01309879,0.797,1.126,1.89170481,3.81470481
0.16592625,73.3670616,10.0960937,0.00132629,100,0.00177407,0.01112122,36,10.4308592,273173.821,1.16917706,1.06980503,0.83557248,0.81031601,1.04278157,1.8277,1.1611,0.96029248,3.94909248,,0.16592625,73.3670616,0.02955283,0.00177407,0.00038921,36,10.4308592,273173.821,1.16917706,1.06980503,0.83557248,0.81031601,100,1.04278157,0.8003,1.1299,1.96327505,3.89347505
0.20427292,81.7836261,12.655396,0.00212797,100,0.00171344,0.01935863,33,7.9599999,272757.614,1.14037547,0.80010626,0.86297932,1.02316387,0.8309242,2.0818,1.3034,0.95961464,4.34481464,,0.20427292,81.7836261,0.00332688,0.00171344,0.00021716,33,7.9599999,272757.614,1.14037547,0.80010626,0.86297932,1.02316387,100,0.8309242,0.7911,1.0835,2.06670925,3.94130925
0.1519389,84.4121695,11.5118861,0.00218772,100,0.0058545,0.01466956,32,11.2839841,381948.531,0.86057177,0.86349199,1.15089831,1.07517836,0.81577437,1.8592,1.1459,1.07006357,4.07516357,,0.1519389,84.4121695,0.04668929,0.0058545,0.00032681,32,11.2839841,381948.531,0.86057177,0.86349199,1.15089831,1.07517836,100,0.81577437,0.7983,1.0813,2.10327746,3.98287746
0.1527962,70.3180909,11.9745851,0.00143209,100,0.00649097,0.01930599,38,11.0933559,260779.226,1.06644502,0.95929997,0.87319117,1.02914941,0.8158776,1.8003,1.1145,1.0094507,3.9242507,,0.1527962,70.3180909,0.04127138,0.00649097,0.0003168,38,11.0933559,260779.226,1.06644502,0.95929997,0.87319117,1.02914941,100,0.8158776,0.7996,1.1571,2.00746961,3.96416961
0.15748498,78.0162525,14.5131583,0.00144037,100,0.00638403,0.00890202,34,11.0255955,347028.935,1.05319481,1.03630645,1.08040414,1.04281323,1.10761635,1.9094,1.1684,1.09508847,4.17288847,,0.15748498,78.0162525,0.04452605,0.00638403,0.00026952,34,11.0255955,347028.935,1.05319481,1.03630645,1.08040414,1.04281323,100,1.10761635,0.8017,1.1087,2.15750132,4.06790132
0.076065,71.5940261,7.41025972,0.00215098,100,0.00308502,0.01208265,37,9.59431834,345188.32,1.14075217,0.89409335,0.8956665,0.98115699,0.82931154,1.5228,0.8656,0.90168634,3.29008634,,0.076065,71.5940261,0.02355348,0.00308502,0.00037327,37,9.59431834,345188.32,1.14075217,0.89409335,0.8956665,0.98115699,100,0.82931154,0.7957,1.1395,1.62778338,3.56298338
0.16508097,74.0999651,10.6951251,0.00189139,100,0.00537681,0.00187723,36,10.4473805,316205.561,1.13530302,0.99847791,0.86840148,0.95528605,0.97438662,1.8508,1.1739,0.98156939,4.00626939,,0.16508097,74.0999651,0.04313386,0.00537681,0.00022961,36,10.4473805,316205.561,1.13530302,0.99847791,0.86840148,0.95528605,100,0.97438662,0.8006,1.1331,1.99651972,3.93021972
0.19872959,70.0731015,13.1084161,0.00234394,100,0.00488397,0.01310015,38,9.42264051,261763.704,1.02362409,0.99850495,0.82334967,1.1753536,0.93609416,2.0148,1.2836,1.03377283,4.33217283,,0.19872959,70.0731015,0.04281083,0.00488397,0.00026457,38,9.42264051,261763.704,1.02362409,0.99850495,0.82334967,1.1753536,100,0.93609416,0.8006,1.1574,2.16967991,4.12767991
0.0963156,74.0878677,13.8483138,0.00236006,100,0.00470168,0.00336121,36,9.72012746,346839.249,1.03773136,0.93250148,0.84240499,0.80505288,0.8663049,1.7126,0.9578,0.86265321,3.53305321,,0.0963156,74.0878677,0.01611958,0.00470168,0.00031254,36,9.72012746,346839.249,1.03773136,0.93250148,0.84240499,0.80505288,100,0.8663049,0.7956,1.1263,1.62116371,3.54306371
0.13068438,87.1896434,14.8478627,0.0020355,100,0.00649339,0.0140681,31,8.55936494,354291.999,1.12734103,1.01069396,0.91676311,0.80517185,1.01085927,1.9078,1.0908,0.8543102,3.8529102,,0.13068438,87.1896434,0.04530312,0.00649339,0.00029157,31,8.55936494,354291.999,1.12734103,1.01069396,0.91676311,0.80517185,100,1.01085927,0.8012,1.0692,1.70313374,3.57353374
0.07481865,88.0959272,11.3335643,0.00155898,100,0.00270719,0.00808369,30,8.34060166,215236.151,1.17764292,1.16188791,0.90688243,1.05371039,0.88398154,1.5468,0.8461,0.75843986,3.15133986,,0.07481865,88.0959272,0.0491106,0.00270719,0.00033881,30,8.34060166,215236.151,1.17764292,1.16188791,0.90688243,1.05371039,100,0.88398154,0.805,1.0573,1.3986992,3.2609992
0.08628668,71.0381341,14.4152207,0.0012467,100,0.00256103,0.00620039,38,10.9786982,308942.64,1.00988641,0.83171017,0.94775743,0.93005998,0.84425628,1.6288,0.9032,0.96514569,3.49714569,,0.08628668,71.0381341,0.0445215,0.00256103,0.00022487,38,10.9786982,308942.64,1.00988641,0.83171017,0.94775743,0.93005998,100,0.84425628,0.7973,1.1557,1.75609783,3.70909783
0.22172963,87.1190166,13.4570289,0.00227539,100,0.00644656,0.0024943,31,9.32841976,276022.732,0.9022789,0.81991355,0.93700471,1.05074589,1.13466752,2.095,1.3642,0.99806339,4.45726339,,0.22172963,87.1190166,0.02048919,0.00644656,0.00031583,31,9.32841976,276022.732,0.9022789,0.81991355,0.93700471,1.05074589,100,1.13466752,0.7937,1.0618,2.17834347,4.03384347
0.10607541,71.0607123,11.9799237,0.00192627,100,0.00300183,0.00812145,38,10.8698858,338642.871,1.06869674,1.04424403,1.04326134,1.14423187,1.14920022,1.6854,0.9814,1.0726437,3.7394437,,0.10607541,71.0607123,0.00404794,0.00300183,0.00020166,38,10.8698858,338642.871,1.06869674,1.04424403,1.04326134,1.14423187,100,1.14920022,0.7964,1.1489,1.98058351,3.92588351
0.15366659,80.2184153,8.84517241,0.00145239,100,0.00190269,0.01381883,33,10.672925,371520.77,1.03270864,1.01837041,0.87239585,1.15228732,0.98850443,1.8254,1.1449,0.90814727,3.87844727,,0.15366659,80.2184153,0.02937686,0.00190269,0.00035979,33,10.672925,371520.77,1.03270864,1.01837041,0.87239585,1.15228732,100,0.98850443,0.7992,1.0912,1.84831072,3.73871072
0.17098991,77.734673,14.4692178,0.00178197,100,0.00622292,0.00447252,34,8.30908747,217452.753,1.13441167,1.13137658,1.02903166,1.145417,1.06712177,1.949,1.1892,1.07815441,4.21635441,,0.17098991,77.734673,0.02666462,0.00622292,0.00027261,34,8.30908747,217452.753,1.13441167,1.13137658,1.02903166,1.145417,100,1.06712177,0.8012,1.1056,2.16703286,4.07383286
0.22319483,76.7093086,9.81977224,0.00217017,100,0.00221318,0.01341553,35,11.2300623,391122.353,0.90757961,0.9163161,0.910883,0.93985322,0.83477452,2.086,1.3883,1.06808006,4.54238006,,0.22319483,76.7093086,0.00286876,0.00221318,0.00026757,35,11.2300623,391122.353,0.90757961,0.9163161,0.910883,0.93985322,100,0.83477452,0.7935,1.1103,2.28984936,4.19364936
0.18908865,87.2599673,13.9431615,0.00161176,100,0.00234862,0.00201788,31,8.78125196,364940.155,1.16462398,0.9953295,1.07340336,0.80361049,0.9742172,2.0726,1.2871,1.03878929,4.39848929,,0.18908865,87.2599673,0.01671326,0.00234862,0.00039875,31,8.78125196,364940.155,1.16462398,0.9953295,1.07340336,0.80361049,100,0.9742172,0.797,1.062,2.15265735,4.01165735
0.08179568,73.3482885,11.7729182,0.00192729,100,0.00589533,0.01283129,36,10.6692529,280664.885,1.12686739,1.08882387,1.00224643,1.13910277,1.13815062,1.5688,0.8815,0.97931725,3.42961725,,0.08179568,73.3482885,0.00151807,0.00589533,0.00033856,36,10.6692529,280664.885,1.12686739,1.08882387,1.00224643,1.13910277,100,1.13815062,0.797,1.125,1.76759165,3.68959165
0.194768,71.2467027,7.96962595,0.00213511,100,0.00644544,0.01525111,38,9.95199203,380555.761,0.83762956,0.9762151,0.83103952,1.12982309,0.98769844,1.9694,1.2902,1.0237532,4.2833532,,0.194768,71.2467027,0.04070454,0.00644544,0.00029832,38,9.95199203,380555.761,0.83762956,0.9762151,0.83103952,1.12982309,100,0.98769844,0.7998,1.1571,2.14403639,4.10093639
0.17533523,86.520853,10.5420127,0.00162192,100,0.00427109,0.01415793,31,10.2702698,301806.08,1.19562569,0.99573257,0.84196954,0.83858578,1.19494622,1.8911,1.2038,0.86986309,3.96476309,,0.17533523,86.520853,0.04707031,0.00427109,0.00024657,31,10.2702698,301806.08,1.19562569,0.99573257,0.84196954,0.83858578,100,1.19494622,0.8011,1.069,1.84770235,3.71780235
0.08048095,71.4026427,13.9992948,0.0023242,100,0.00174706,0.01910134,37,9.68945956,228008.068,0.84617743,1.17078631,1.08668137,0.94483116,1.17204301,1.6031,0.8724,1.06648287,3.54198287,,0.08048095,71.4026427,0.01417747,0.00174706,0.00034368,37,9.68945956,228008.068,0.84617743,1.17078631,1.08668137,0.94483116,100,1.17204301,0.8004,1.1399,1.9014983,3.8417983
0.22203308,89.4289064,13.7847705,0.00163309,100,0.00449214,0.00268845,30,11.1701126,341398.966,0.86773634,0.9503967,1.16498885,0.80849268,1.18936541,2.1045,1.382,1.12956369,4.61606369,,0.22203308,89.4289064,0.0114478,0.00449214,0.00036172,30,11.1701126,341398.966,0.86773634,0.9503967,1.16498885,0.80849268,100,1.18936541,0.7954,1.0473,2.38739601,4.23009601
0.22095591,79.2207074,13.740664,0.00163521,100,0.00407936,0.01913949,34,8.13622046,269638.383,1.09121976,0.85118668,1.09889822,0.84792669,1.0452441,2.1582,1.3654,1.18319066,4.70679066,,0.22095591,79.2207074,0.03780875,0.00407936,0.00030816,34,8.13622046,269638.383,1.09121976,0.85118668,1.09889822,0.84792669,100,1.0452441,0.7968,1.1048,2.46832986,4.36992986
0.11293111,74.2782593,14.354219,0.00180193,100,0.00576482,0.01947325,36,10.0598823,270866.883,1.18965931,0.98843639,1.13944402,0.91940453,1.14975293,1.7357,0.9925,1.12191377,3.85011377,,0.11293111,74.2782593,0.00798397,0.00576482,0.00032227,36,10.0598823,270866.883,1.18965931,0.98843639,1.13944402,0.91940453,100,1.14975293,0.7957,1.1253,2.07877394,3.99977394
0.0999154,80.6664729,11.5350423,0.00133955,100,0.00268541,0.01368453,33,10.6311297,350795.829,0.9756618,1.18370039,0.84383755,0.8856673,1.18506048,1.6788,0.9675,0.80797756,3.45427756,,0.0999154,80.6664729,0.01077214,0.00268541,0.00036293,33,10.6311297,350795.829,0.9756618,1.18370039,0.84383755,0.8856673,100,1.18506048,0.8003,1.0891,1.54433122,3.43373122
0.17486219,79.4661283,13.6736979,0.00171295,100,0.00557516,0.01297643,34,9.33165658,355578.482,0.84418268,1.03648736,1.06042781,0.861043,0.80484412,2.0104,1.2349,1.08814252,4.33344252,,0.17486219,79.4661283,0.01090777,0.00557516,0.00025653,34,9.33165658,355578.482,0.84418268,1.03648736,1.06042781,0.861043,100,0.80484412,0.7971,1.1011,2.1933371,4.0915371
0.20929485,85.8656716,14.7315507,0.00135513,100,0.00305046,0.01700972,31,11.0812063,334212.339,0.99811196,0.84750226,0.95897493,1.12062624,0.93526657,2.0869,1.334,1.00206447,4.42296447,,0.20929485,85.8656716,0.04034785,0.00305046,0.00032389,31,11.0812063,334212.339,0.99811196,0.84750226,0.95897493,1.12062624,100,0.93526657,0.797,1.0657,2.14898873,4.01168873
