Gas Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Gas Leak,Trans Length,Gas Station Leak,Gas Trans Leak,Stations,Fuel Economy,Cab Cost,Liquid CC,Com CC,Station CC,Pipeline CC,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leage,Stations,Fuel Economy,Cab Cost,Liquiefaction Cap Cost,Compressor Capital Cost,Station Capital Cost,Pipeline Capital Cost,Transmission length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.14558437,75.2218413,9.26000643,0.00212719,100,0.0032674,0.01115138,411,8.6230556,368540.752,1.08891883,1.18474963,0.81822891,0.82987602,0.8890497,1.8093,1.3431,0.90137115,4.05377115,,0.14558437,75.2218413,0.01448309,0.0032674,0.00036585,411,8.6230556,368540.752,1.08891883,1.18474963,0.81822891,0.82987602,100,0.8890497,0.2969,1.3776,1.81557534,3.49007534
0.22193905,71.8839693,7.93244505,0.00197444,100,0.00390208,0.00602318,430,8.28386614,284330.332,1.00858564,1.13253629,0.80450759,0.93212397,0.99669802,1.9884,1.5578,1.03128869,4.57748869,,0.22193905,71.8839693,0.04962344,0.00390208,0.00028753,430,8.28386614,284330.332,1.00858564,1.13253629,0.80450759,0.93212397,100,0.99669802,0.3008,1.4145,2.22821429,3.94351429
0.16657995,71.4590955,7.39834833,0.00193456,100,0.00234335,0.01772661,433,9.63496542,269997.728,1.10000119,1.19202988,0.97480612,0.92489049,1.0957835,1.7644,1.3444,1.09602142,4.20482142,,0.16657995,71.4590955,0.03656218,0.00234335,0.0003983,433,9.63496542,269997.728,1.10000119,1.19202988,0.97480612,0.92489049,100,1.0957835,0.2999,1.4134,2.18085464,3.89415464
0.18817704,86.392746,9.41058493,0.00210938,100,0.0058817,0.01097652,358,10.4410309,249699.128,1.04010334,1.0667918,0.81531529,0.9589782,0.80536435,1.8432,1.4232,0.87219502,4.13859502,,0.18817704,86.392746,0.0015171,0.0058817,0.00033315,358,10.4410309,249699.128,1.04010334,1.0667918,0.81531529,0.9589782,100,0.80536435,0.2937,1.3016,1.88691194,3.48221194
0.08526906,85.1326442,7.01938677,0.00179191,100,0.00181337,0.00799506,363,10.694047,317036.521,0.91415515,0.96040785,1.13715267,1.13540943,1.12596853,1.4814,1.0744,0.95463178,3.51043178,,0.08526906,85.1326442,0.02457788,0.00181337,0.00033101,363,10.694047,317036.521,0.91415515,0.96040785,1.13715267,1.13540943,100,1.12596853,0.2951,1.3144,1.73840626,3.34790626
0.0822352,87.0798826,10.6309428,0.00154,100,0.00215678,0.00489393,355,9.11203606,252928.793,1.10851831,0.89816797,1.1113235,1.00054343,1.11400778,1.5219,1.0791,0.91452522,3.51552522,,0.0822352,87.0798826,0.02119193,0.00215678,0.00020776,355,9.11203606,252928.793,1.10851831,0.89816797,1.1113235,1.00054343,100,1.11400778,0.2938,1.3019,1.66673102,3.26243102
0.08811836,74.1807199,14.0972428,0.00223588,100,0.0045377,0.00827374,417,8.31044445,313014.066,0.9862391,0.90030835,1.14899416,1.10525606,0.95775421,1.6868,1.1734,1.09417612,3.95437612,,0.08811836,74.1807199,0.01307601,0.0045377,0.00030801,417,8.31044445,313014.066,0.9862391,0.90030835,1.14899416,1.10525606,100,0.95775421,0.2928,1.3846,1.96720299,3.64460299
0.22048743,76.0340023,8.58717108,0.00184417,100,0.00469307,0.01050318,407,8.56493595,228333.294,1.08294678,0.99431617,1.0645781,1.11568196,0.91737931,1.9587,1.5316,1.19305143,4.68335143,,0.22048743,76.0340023,0.03564739,0.00469307,0.00030469,407,8.56493595,228333.294,1.08294678,0.99431617,1.0645781,1.11568196,100,0.91737931,0.297,1.3793,2.48266642,4.15896642
0.20902617,70.3892112,9.98885012,0.00168085,100,0.00524378,0.00884023,439,8.33434081,213045.108,0.86056457,0.95379679,1.05913429,1.06301925,0.89155557,1.9434,1.5023,1.24346648,4.68916648,,0.20902617,70.3892112,0.01731825,0.00524378,0.00036492,439,8.33434081,213045.108,0.86056457,0.95379679,1.05913429,1.06301925,100,0.89155557,0.2941,1.4148,2.53128655,4.24018655
0.09603614,85.9101343,11.5932345,0.0019056,100,0.00498597,0.0090582,360,10.1625113,222921.908,0.95633307,0.9514034,1.16157813,0.81989672,1.07312052,1.5488,1.1134,0.98220357,3.64440357,,0.09603614,85.9101343,0.02724718,0.00498597,0.00025109,360,10.1625113,222921.908,0.95633307,0.9514034,1.16157813,0.81989672,100,1.07312052,0.2953,1.3121,1.81216888,3.41956888
0.10354119,79.0791631,7.80895472,0.00225018,100,0.00215125,0.01533887,391,11.0278333,358377.206,0.9646462,0.81332924,0.86520491,0.9908035,1.05630329,1.5873,1.159,0.84197652,3.58827652,,0.10354119,79.0791631,0.02639143,0.00215125,0.00037586,391,11.0278333,358377.206,0.9646462,0.81332924,0.86520491,0.9908035,100,1.05630329,0.2933,1.3533,1.60783744,3.25443744
0.12918102,82.1172142,12.6584105,0.00149512,100,0.00308558,0.01289534,377,8.05914438,355774.224,1.08919964,0.86286228,1.19702573,0.90408127,0.85801365,1.8373,1.3205,1.0917773,4.2495773,,0.12918102,82.1172142,0.03295366,0.00308558,0.00027976,377,8.05914438,355774.224,1.08919964,0.86286228,1.19702573,0.90408127,100,0.85801365,0.2948,1.3369,2.07498825,3.70668825
0.22558128,83.7942767,14.8051152,0.00150748,100,0.00499692,0.01088707,369,10.5868081,360765.731,0.90295177,1.04050238,1.15741596,1.09297893,1.01569364,2.1411,1.6421,1.18462315,4.96782315,,0.22558128,83.7942767,0.008567,0.00499692,0.00025028,369,10.5868081,360765.731,0.90295177,1.04050238,1.15741596,1.09297893,100,1.01569364,0.2942,1.3189,2.48423405,4.09733405
0.06038777,70.0055838,12.862289,0.00155191,100,0.00422168,0.01108963,442,9.54769413,227415.144,0.95339708,1.08814104,0.96757617,0.95326979,1.02423155,1.4702,1.0112,0.95917639,3.44057639,,0.06038777,70.0055838,0.00881216,0.00422168,0.00025104,442,9.54769413,227415.144,0.95339708,1.08814104,0.96757617,0.95326979,100,1.02423155,0.2949,1.4158,1.67680757,3.38750757
0.15665217,75.9884095,12.7327027,0.00128781,100,0.0058598,0.01688155,407,9.11281548,236848.867,1.05065217,1.08480351,1.06230555,1.16493127,1.07443855,1.8261,1.3512,1.10246945,4.27976945,,0.15665217,75.9884095,0.0269103,0.0058598,0.00037988,407,9.11281548,236848.867,1.05065217,1.08480351,1.06230555,1.16493127,100,1.07443855,0.2971,1.377,2.16648096,3.84058096
0.10575685,87.054491,14.7297721,0.00236477,100,0.00222874,0.013811,355,8.656371,379189.885,1.17585411,0.92145355,1.06558785,0.96538708,0.9555877,1.7991,1.2623,0.91716709,3.97856709,,0.10575685,87.054491,0.04968542,0.00222874,0.00032467,355,8.656371,379189.885,1.17585411,0.92145355,1.06558785,0.96538708,100,0.9555877,0.2979,1.3116,1.73438566,3.34388566
0.20756624,89.7130752,12.2299008,0.00122902,100,0.00398608,0.00810454,345,11.0349449,392522.609,1.04737144,1.00236056,1.08648987,0.8618119,0.88451555,2.0405,1.5676,1.05421242,4.66231242,,0.20756624,89.7130752,0.02414004,0.00398608,0.00033544,345,11.0349449,392522.609,1.04737144,1.00236056,1.08648987,0.8618119,100,0.88451555,0.2956,1.2894,2.22819523,3.81319523
0.11499224,80.0595903,9.60607481,0.00205334,100,0.00257093,0.00738059,386,8.19561198,202638.972,0.88232756,0.9605293,0.9728723,1.06999857,1.12378619,1.6055,1.1708,0.92934289,3.70564289,,0.11499224,80.0595903,0.03323793,0.00257093,0.00028171,386,8.19561198,202638.972,0.88232756,0.9605293,0.9728723,1.06999857,100,1.12378619,0.2962,1.3494,1.77792683,3.42352683
0.17266125,81.3049436,13.1927056,0.00220288,100,0.00301413,0.00173011,380,8.18169966,257315.767,1.19093671,0.87469208,0.86041327,0.8672878,0.9514178,1.9177,1.4305,0.9181495,4.2663495,,0.17266125,81.3049436,0.01173759,0.00301413,0.00021372,380,8.18169966,257315.767,1.19093671,0.87469208,0.86041327,0.8672878,100,0.9514178,0.2923,1.334,1.91607889,3.54237889
0.13187018,87.3204422,7.03172445,0.0013494,100,0.0033671,0.00802693,354,8.65495565,298873.246,1.14115238,1.17536342,0.85444417,0.94706032,0.84467175,1.6616,1.2421,0.81019329,3.71389329,,0.13187018,87.3204422,0.01117031,0.0033671,0.00029635,354,8.65495565,298873.246,1.14115238,1.17536342,0.85444417,0.94706032,100,0.84467175,0.2964,1.2985,1.63510375,3.23000375
0.16651912,74.0733409,7.14992571,0.00164645,100,0.00459953,0.01943033,417,9.90287232,368764.961,1.13112826,1.12745726,0.9820982,0.9622916,1.04040411,1.8225,1.385,1.07381375,4.28131375,,0.16651912,74.0733409,0.02630642,0.00459953,0.00023436,417,9.90287232,368764.961,1.13112826,1.12745726,0.9820982,0.9622916,100,1.04040411,0.2976,1.3897,2.1467741,3.8340741
0.14720794,85.8280134,10.1175609,0.00147806,100,0.00641577,0.00754223,360,8.14991715,287948.859,0.90699167,1.07696664,1.05227122,0.94566901,0.93447974,1.7876,1.3285,0.98181441,4.09791441,,0.14720794,85.8280134,0.02470369,0.00641577,0.00035785,360,8.14991715,287948.859,0.90699167,1.07696664,1.05227122,0.94566901,100,0.93447974,0.2968,1.3121,1.95049776,3.55939776
0.14318464,87.9877496,13.6381822,0.00239324,100,0.00324002,0.01658161,352,9.44141941,306789.625,1.0634295,0.9492059,0.96089525,0.99377153,1.08274887,1.8347,1.3376,0.89279902,4.06509902,,0.14318464,87.9877496,0.04918142,0.00324002,0.00038667,352,9.44141941,306789.625,1.0634295,0.9492059,0.96089525,0.99377153,100,1.08274887,0.2982,1.3076,1.79705973,3.40285973
0.06433255,83.452177,8.91973639,0.00233905,100,0.00542018,0.01763863,371,10.0188632,268242.276,1.06458664,1.18611534,0.87902436,0.90281193,0.86608613,1.4301,1.0053,0.76227062,3.19767062,,0.06433255,83.452177,0.03031409,0.00542018,0.00034237,371,10.0188632,268242.276,1.06458664,1.18611534,0.87902436,0.90281193,100,0.86608613,0.299,1.3294,1.37641636,3.00481636
0.13788426,74.3653083,14.5769086,0.0014045,100,0.00630055,0.00417089,416,8.95533652,278067.005,1.02277694,0.81012843,0.86123314,1.14344146,0.98199213,1.8162,1.323,0.93543107,4.07463107,,0.13788426,74.3653083,0.03628831,0.00630055,0.00032662,416,8.95533652,278067.005,1.02277694,0.81012843,0.86123314,1.14344146,100,0.98199213,0.2946,1.3914,1.84993092,3.53593092
0.21704953,76.1292124,7.81471586,0.00218797,100,0.00421322,0.00620443,406,10.869887,325825.274,0.97250662,1.00210149,1.11182761,1.06211703,0.82525752,1.9532,1.5383,1.22315849,4.71465849,,0.21704953,76.1292124,0.03371677,0.00421322,0.00033484,406,10.869887,325825.274,0.97250662,1.00210149,1.11182761,1.06211703,100,0.82525752,0.2969,1.3772,2.52099119,4.19509119
0.2112448,75.5583119,10.6433511,0.00160048,100,0.00243824,0.00620189,409,7.98953333,350407.159,1.07731023,1.0808059,1.04636869,1.09653089,0.92018955,2.0661,1.5802,1.16857903,4.81487903,,0.2112448,75.5583119,0.009253,0.00243824,0.00032363,409,7.98953333,350407.159,1.07731023,1.0808059,1.04636869,1.09653089,100,0.92018955,0.2948,1.3727,2.41741902,4.08491902
0.06011171,70.049305,14.8742766,0.00121751,100,0.00258251,0.00746035,441,9.87768342,293839.943,1.10689907,1.07148273,0.98600812,1.09260285,1.06690114,1.5409,1.0521,0.97218186,3.56518186,,0.06011171,70.049305,0.04010064,0.00258251,0.0002009,441,9.87768342,293839.943,1.10689907,1.07148273,0.98600812,1.09260285,100,1.06690114,0.2987,1.4245,1.69650614,3.41970614
0.09601225,89.6417117,7.64756823,0.00239165,100,0.00322742,0.0030014,345,9.79770856,337127.96,0.82212214,1.15095999,0.82213688,0.91053493,0.96416242,1.5539,1.1336,0.72183932,3.40933932,,0.09601225,89.6417117,0.01176099,0.00322742,0.00025746,345,9.79770856,337127.96,0.82212214,1.15095999,0.82213688,0.91053493,100,0.96416242,0.2961,1.2857,1.39796995,2.97976995
0.13218791,88.8440466,9.24050856,0.00183875,100,0.00249531,0.01121581,348,8.73042386,361873.686,1.00523958,1.15683229,0.88884616,0.80742857,0.97131484,1.755,1.2918,0.82209014,3.86889014,,0.13218791,88.8440466,0.01661262,0.00249531,0.00020868,348,8.73042386,361873.686,1.00523958,1.15683229,0.88884616,0.80742857,100,0.97131484,0.2968,1.2913,1.65474298,3.24284298
0.07627045,80.100615,12.9074311,0.00130997,100,0.00438459,0.0108255,386,8.11422501,331430.089,0.97300858,1.04820302,1.18070078,1.18396432,1.17174766,1.6408,1.1323,1.02896677,3.80206677,,0.07627045,80.100615,0.02916671,0.00438459,0.00026511,386,8.11422501,331430.089,0.97300858,1.04820302,1.18070078,1.18396432,100,1.17174766,0.2969,1.3489,1.83226263,3.47806263
0.15133171,85.7739353,14.500814,0.00206233,100,0.00592362,0.00722512,361,9.02663124,335334.218,0.91008186,0.90548904,1.15332513,0.98264401,1.00043709,1.902,1.3938,1.05738832,4.35318832,,0.15133171,85.7739353,0.01409199,0.00592362,0.00030075,361,9.02663124,335334.218,0.91008186,0.90548904,1.15332513,0.98264401,100,1.00043709,0.293,1.3093,2.08165937,3.68395937
0.20915992,70.5177855,9.62362337,0.00194012,100,0.00579343,0.01576582,439,8.77598453,290772.045,1.06021857,1.1567879,0.84430161,0.92509544,0.9980478,1.9874,1.5309,1.06237858,4.58067858,,0.20915992,70.5177855,0.0183529,0.00579343,0.00023769,439,8.77598453,290772.045,1.06021857,1.1567879,0.84430161,0.92509544,100,0.9980478,0.297,1.4159,2.24396448,3.95686448
0.21295021,80.9158754,14.0629077,0.0023798,100,0.00426908,0.01544376,382,10.5220551,344824.564,1.11280775,1.01830747,0.95188155,1.07593958,1.15409701,2.0817,1.5862,1.04650329,4.71440329,,0.21295021,80.9158754,0.00705481,0.00426908,0.00021597,382,10.5220551,344824.564,1.11280775,1.01830747,0.95188155,1.07593958,100,1.15409701,0.2937,1.3361,2.22963093,3.85943093
0.09909655,84.2611432,13.2546411,0.00175079,100,0.00392983,0.00635577,367,7.99430304,271245.134,0.82220426,0.83635819,0.80900869,1.12072027,0.80168102,1.6866,1.188,0.75495166,3.62955166,,0.09909655,84.2611432,0.04784001,0.00392983,0.00036728,367,7.99430304,271245.134,0.82220426,0.83635819,0.80900869,1.12072027,100,0.80168102,0.2965,1.3282,1.45854866,3.08324866
0.1602728,83.3506775,12.5298171,0.00214479,100,0.00258805,0.00818467,371,10.2265465,205518.067,0.9973772,0.9184077,0.89015508,1.04539635,1.12626431,1.7744,1.3316,0.90472693,4.01072693,,0.1602728,83.3506775,0.03992826,0.00258805,0.00026136,371,10.2265465,205518.067,0.9973772,0.9184077,0.89015508,1.04539635,100,1.12626431,0.2965,1.3309,1.86136261,3.48876261
0.07449037,89.1712642,9.89179277,0.00182589,100,0.00468686,0.01087684,347,8.87678552,311948.478,0.89937091,1.14069808,0.98846951,0.80489643,1.05103109,1.532,1.0778,0.80566936,3.41546936,,0.07449037,89.1712642,0.00914556,0.00468686,0.0003438,347,8.87678552,311948.478,0.89937091,1.14069808,0.98846951,0.80489643,100,1.05103109,0.2957,1.2882,1.47342489,3.05732489
0.18731985,78.3505583,11.074882,0.00225429,100,0.00181656,0.00617442,395,9.150933,226533.377,0.98407831,0.91992548,0.90073848,0.86823599,0.96129935,1.8769,1.4316,0.99349099,4.30199099,,0.18731985,78.3505583,0.04253503,0.00181656,0.00033398,395,9.150933,226533.377,0.98407831,0.91992548,0.90073848,0.86823599,100,0.96129935,0.2969,1.3645,2.07449266,3.73589266
0.1969643,87.2488809,8.63419962,0.00129581,100,0.00379976,0.00776477,355,8.19920101,369364.011,0.82782693,0.83648236,0.95765963,0.82769716,0.83049743,1.976,1.5145,0.97324513,4.46374513,,0.1969643,87.2488809,0.02639351,0.00379976,0.00020191,355,8.19920101,369364.011,0.82782693,0.83648236,0.95765963,0.82769716,100,0.83049743,0.2936,1.3039,2.07041526,3.66791526
0.12437151,79.5666409,8.81675482,0.00212992,100,0.00619533,0.01010953,389,9.70389392,270309.46,0.97327728,0.89676216,1.03692765,0.95957081,1.0102031,1.635,1.2123,0.99848307,3.84578307,,0.12437151,79.5666409,0.04982771,0.00619533,0.00039279,389,9.70389392,270309.46,0.97327728,0.89676216,1.03692765,0.95957081,100,1.0102031,0.2976,1.3603,1.91431777,3.57221777
0.16307291,89.342382,7.96379519,0.00166869,100,0.00207098,0.0099159,346,11.2273576,301731.479,1.13313384,0.92202647,1.19663277,0.92396133,0.84674509,1.7516,1.3385,1.06499317,4.15509317,,0.16307291,89.342382,0.04517365,0.00207098,0.00021787,346,11.2273576,301731.479,1.13313384,0.92202647,1.19663277,0.92396133,100,0.84674509,0.2973,1.2971,2.1242604,3.7186604
0.12593646,86.2164545,14.1944003,0.00179914,100,0.00309477,0.01211267,359,10.538835,261980.593,0.88916845,1.05133474,1.16647162,1.09115374,1.18686717,1.7214,1.2505,1.02307491,3.99497491,,0.12593646,86.2164545,0.04187313,0.00309477,0.00038056,359,10.538835,261980.593,0.88916845,1.05133474,1.16647162,1.09115374,100,1.18686717,0.2987,1.3153,1.95744735,3.57144735
0.09852117,74.8353124,12.1203256,0.00186163,100,0.00259515,0.00329333,413,9.98897753,303423.44,1.12405629,0.84603646,0.83427076,0.88204343,0.93495471,1.6193,1.1613,0.85031128,3.63091128,,0.09852117,74.8353124,0.02165095,0.00259515,0.0002564,413,9.98897753,303423.44,1.12405629,0.84603646,0.83427076,0.88204343,100,0.93495471,0.2931,1.3814,1.60707133,3.28157133
0.21122063,85.2714348,10.3420959,0.00187653,100,0.00643998,0.01188894,363,9.05076349,348751.366,0.92352428,1.18332584,1.16532254,1.01012833,1.12432377,2.0374,1.5685,1.15641453,4.76231453,,0.21122063,85.2714348,0.04108674,0.00643998,0.00039571,363,9.05076349,348751.366,0.92352428,1.18332584,1.16532254,1.01012833,100,1.12432377,0.3004,1.3222,2.40151767,4.02411767
0.20488316,76.3338733,9.47634935,0.00193198,100,0.00438409,0.00303321,405,9.99557195,389320.266,1.18631206,0.82635901,1.09203358,1.01256359,0.86507261,1.9917,1.5428,1.18832599,4.72282599,,0.20488316,76.3338733,0.02592496,0.00438409,0.00036761,405,9.99557195,389320.266,1.18631206,0.82635901,1.09203358,1.01256359,100,0.86507261,0.2934,1.3727,2.43283486,4.09893486
0.18709596,78.6444235,10.4644313,0.00144501,100,0.00533575,0.01878213,393,8.12316334,309271.681,1.07944536,0.8584337,0.81138568,1.15777876,0.83099577,1.9603,1.4763,0.92676969,4.36336969,,0.18709596,78.6444235,0.02571703,0.00533575,0.00031422,393,8.12316334,309271.681,1.07944536,0.8584337,0.81138568,1.15777876,100,0.83099577,0.2938,1.357,1.96955884,3.62035884
0.10882086,89.3544221,8.91223764,0.00230859,100,0.00199179,0.001451,346,10.2143162,329185.14,1.17632203,1.06873143,0.82770929,1.11715753,0.84806068,1.6081,1.1805,0.74463875,3.53323875,,0.10882086,89.3544221,0.01463918,0.00199179,0.00023379,346,10.2143162,329185.14,1.17632203,1.06873143,0.82770929,1.11715753,100,0.84806068,0.2953,1.2874,1.46843008,3.05113008
0.12356916,75.3771687,11.211309,0.00223714,100,0.00509154,0.00213093,410,10.12487,213011.754,0.8151104,0.87712219,0.97826943,1.08827984,1.04694664,1.6241,1.2005,0.99584377,3.82044377,,0.12356916,75.3771687,0.00257986,0.00509154,0.00026145,410,10.12487,213011.754,0.8151104,0.87712219,0.97826943,1.08827984,100,1.04694664,0.2912,1.3721,1.90700465,3.57030465
0.12380292,87.0109725,14.191174,0.00212301,100,0.00553945,0.0147477,355,11.0899246,232039.058,0.91496024,1.08553164,0.97916412,1.15722663,0.94214647,1.6845,1.2266,0.88750145,3.79860145,,0.12380292,87.0109725,0.00784041,0.00553945,0.00026636,355,11.0899246,232039.058,0.91496024,1.08553164,0.97916412,1.15722663,100,0.94214647,0.2947,1.2993,1.73695102,3.33095102
0.19175047,88.8278246,12.0529437,0.00231631,100,0.00224653,0.0155252,348,8.35694544,329637.11,1.18752623,0.8433708,0.92903533,1.187447,0.90013049,2.0166,1.5122,0.9330344,4.4618344,,0.19175047,88.8278246,0.04304283,0.00224653,0.00033407,348,8.35694544,329637.11,1.18752623,0.8433708,0.92903533,1.187447,100,0.90013049,0.2959,1.299,1.99175568,3.58665568
0.17432335,79.7026944,8.33415461,0.00144079,100,0.00434046,0.00281611,388,9.81652555,380535.829,1.18130383,1.1145282,1.1080924,0.82268789,0.95907314,1.8637,1.4273,1.11886856,4.40986856,,0.17432335,79.7026944,0.03308818,0.00434046,0.00035272,388,9.81652555,380535.829,1.18130383,1.1145282,1.1080924,0.82268789,100,0.95907314,0.2984,1.3532,2.24020641,3.89180641
0.20432239,78.8584518,12.6548629,0.00205805,100,0.00399455,0.00616224,392,9.94955328,288383.591,1.09627781,0.83342464,0.90994802,0.89148629,0.86264203,1.9877,1.5238,1.02198314,4.53348314,,0.20432239,78.8584518,0.03725969,0.00399455,0.00037193,392,9.94955328,288383.591,1.09627781,0.83342464,0.90994802,0.89148629,100,0.86264203,0.295,1.359,2.16689667,3.82089667
0.12262031,79.801414,11.994988,0.00139274,100,0.00372536,0.01934707,388,10.0595366,315337.074,0.80638309,0.8376303,0.84376659,0.80072391,0.87034948,1.721,1.2477,0.84820558,3.81690558,,0.12262031,79.801414,0.03281405,0.00372536,0.0002531,388,10.0595366,315337.074,0.80638309,0.8376303,0.84376659,0.80072391,100,0.87034948,0.2945,1.352,1.66980012,3.31630012
0.21850841,79.0225172,12.2529063,0.00203121,100,0.00560914,0.004903,391,8.60883362,287432.349,0.82727823,1.16454446,0.84422526,1.00574439,1.00696661,2.0659,1.5898,0.99308424,4.64878424,,0.21850841,79.0225172,0.04865471,0.00560914,0.00037987,391,8.60883362,287432.349,0.82727823,1.16454446,0.84422526,1.00574439,100,1.00696661,0.3011,1.3632,2.1602268,3.8245268
0.13789484,71.3391137,7.8352952,0.0022061,100,0.00546693,0.00943573,433,8.72753925,369487.226,1.06693139,0.99963772,1.02678728,0.94453294,0.9134999,1.7465,1.302,1.10324976,4.15174976,,0.13789484,71.3391137,0.02893105,0.00546693,0.00024747,433,8.72753925,369487.226,1.06693139,0.99963772,1.02678728,0.94453294,100,0.9134999,0.2962,1.4112,2.11608729,3.82348729
0.16154183,88.7523937,11.0282264,0.00237929,100,0.00266852,0.00142838,349,9.21377819,353284.848,0.89651871,1.06375663,1.12578797,0.9234586,0.96223023,1.8666,1.4002,1.02193234,4.28873234,,0.16154183,88.7523937,0.04365701,0.00266852,0.0003997,349,9.21377819,353284.848,0.89651871,1.06375663,1.12578797,0.9234586,100,0.96223023,0.2991,1.3015,2.05183878,3.65243878
0.08802964,84.6954322,10.8995099,0.0015359,100,0.00380509,0.00668777,365,10.7941541,252788.532,0.97913527,1.12699091,0.95283318,0.94207885,0.99831445,1.5154,1.0884,0.83627374,3.44007374,,0.08802964,84.6954322,0.00569303,0.00380509,0.0002324,365,10.7941541,252788.532,0.97913527,1.12699091,0.95283318,0.94207885,100,0.99831445,0.295,1.3123,1.55801021,3.16531021
0.17863443,70.5468607,13.4822879,0.00130162,100,0.00448061,0.01209542,438,9.06310523,250137.866,0.99381857,1.03660314,1.11301017,1.14450686,1.17044947,1.9226,1.4388,1.2423801,4.6037801,,0.17863443,70.5468607,0.025685,0.00448061,0.00023199,438,9.06310523,250137.866,0.99381857,1.03660314,1.11301017,1.14450686,100,1.17044947,0.2963,1.4163,2.44700565,4.15960565
0.16380778,76.2851644,12.9898782,0.00149611,100,0.00187199,0.01542568,405,10.9699159,286176.05,1.09238439,0.94652092,0.91641111,1.08484113,1.01309879,1.8405,1.3749,0.992084,4.207484,,0.16380778,76.2851644,0.04980403,0.00187199,0.00026794,405,10.9699159,286176.05,1.09238439,0.94652092,0.91641111,1.08484113,100,1.01309879,0.2983,1.3805,2.00860295,3.68740295
0.17344526,72.1586037,9.81186819,0.00223466,100,0.005508,0.00209361,429,10.5721346,239258.492,1.02657528,0.9358916,0.922469,1.09415772,1.04278157,1.7796,1.3689,1.05800202,4.20650202,,0.17344526,72.1586037,0.0343807,0.005508,0.00020796,429,10.5721346,239258.492,1.02657528,0.9358916,0.922469,1.09415772,100,1.04278157,0.296,1.4078,2.14047018,3.84427018
0.1856315,73.2457614,9.04145861,0.00159096,100,0.00531693,0.01039499,422,10.2241482,286092.651,0.9830215,1.10419943,0.85460606,1.1365649,0.8309242,1.8545,1.4283,1.00828056,4.29108056,,0.1856315,73.2457614,0.01277765,0.00531693,0.00037449,422,10.2241482,286092.651,0.9830215,1.10419943,0.85460606,1.1365649,100,0.8309242,0.2956,1.3919,2.09444398,3.78194398
0.07104941,73.7817144,7.28405714,0.00213321,100,0.00599298,0.01910109,419,11.0196626,288359.129,1.06351442,0.93044527,0.92269473,1.04182036,0.81577437,1.4216,1.0154,0.8952633,3.3322633,,0.07104941,73.7817144,0.01009415,0.00599298,0.00021141,419,11.0196626,288359.129,1.06351442,0.93044527,0.92269473,1.04182036,100,0.81577437,0.2928,1.3868,1.60490176,3.28450176
0.1427409,83.1248307,9.49712229,0.00154617,100,0.00273142,0.01637053,372,9.35683899,298864.019,0.84809251,1.18388875,1.09083109,0.90201089,0.8158776,1.7462,1.2966,1.02424386,4.06704386,,0.1427409,83.1248307,0.01854646,0.00273142,0.00037967,372,9.35683899,298864.019,0.84809251,1.18388875,1.09083109,0.90201089,100,0.8158776,0.2974,1.326,2.00417307,3.62757307
0.12340671,80.2391911,7.61125708,0.00165169,100,0.00498251,0.01204094,385,10.1448373,330972.493,0.97843971,0.97385299,0.92792077,0.91979458,1.10761635,1.644,1.2215,0.90870925,3.77420925,,0.12340671,80.2391911,0.01361777,0.00498251,0.00035052,385,10.1448373,330972.493,0.97843971,0.97385299,0.92792077,0.91979458,100,1.10761635,0.2939,1.3424,1.76861759,3.40491759
0.09493274,88.567636,14.6825528,0.00204017,100,0.00487415,0.00446268,349,10.220515,385073.65,1.19909644,1.02609179,1.17857742,0.89570549,0.82931154,1.7065,1.2073,0.96649525,3.88029525,,0.09493274,88.567636,0.00332134,0.00487415,0.0002152,349,10.220515,385073.65,1.19909644,1.02609179,1.17857742,0.89570549,100,0.82931154,0.2933,1.2889,1.78446508,3.36666508
0.06733052,78.1704378,10.3261828,0.00122539,100,0.00415327,0.01173739,396,8.39403307,375826.609,0.99398298,1.17321928,1.09183364,0.84202082,0.97438662,1.5725,1.0911,0.97162288,3.63522288,,0.06733052,78.1704378,0.01717074,0.00415327,0.00027976,396,8.39403307,375826.609,0.99398298,1.17321928,1.09183364,0.84202082,100,0.97438662,0.2971,1.3588,1.71659873,3.37249873
0.11677916,87.0045972,7.18124628,0.00213538,100,0.003496,0.01872361,356,10.9921172,253937.852,1.05573545,0.94670212,0.84516439,1.11069067,0.93609416,1.5568,1.1555,0.78486425,3.49716425,,0.11677916,87.0045972,0.00270085,0.003496,0.00026379,356,10.9921172,253937.852,1.05573545,0.94670212,0.84516439,1.11069067,100,0.93609416,0.2921,1.298,1.55407542,3.14417542
0.19495645,78.2187653,10.1568618,0.00225168,100,0.00323659,0.01547212,395,9.41772611,266219.819,1.12535419,1.05791423,0.90132298,0.92283013,0.8663049,1.9171,1.4667,1.007403,4.391203,,0.19495645,78.2187653,0.00163336,0.00323659,0.0003718,395,9.41772611,266219.819,1.12535419,1.05791423,0.90132298,0.92283013,100,0.8663049,0.2936,1.3518,2.117923,3.763323
