City Name,Delivery Type,Station Size,Leakage Level,Market Penetration Rate,Distribution Leakage,Transmission Leakage,Station Leakage Rates,Distribution Cost,Transmission Cost,Station Cost,H2 Deivery (Market Rate),Total Costs,Transmission Length
"New Haven, CT",Liquid,2000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.7626,0.6353,"67,917.72",3.3979,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.752,0.6317,"69,915.30",3.3836,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.7418,0.6282,"71,912.88",3.37,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.7307,0.638,"73,910.46",3.3687,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.7326,0.6346,"75,908.04",3.3672,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.722,0.6313,"77,905.62",3.3533,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.7131,0.6282,"79,903.20",3.3413,100
"New Haven, CT",Liquid,2000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.7149,0.6371,"81,900.78",3.352,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.4594,0.7106,"1,997.58",4.17,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.2454,0.7106,"3,995.16",3.956,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.1579,0.7106,"5,992.74",3.8685,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.2333,0.7106,"7,990.32",3.9439,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.1832,0.7106,"9,987.90",3.8938,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.1579,0.5955,"11,985.48",3.7534,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.201,0.612,"13,983.06",3.8129,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.1737,0.6243,"15,980.64",3.798,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.1212,0.6339,"17,978.22",3.7551,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.114,0.6416,"19,975.80",3.7555,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.0715,0.6478,"21,973.38",3.7193,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.0342,0.5955,"23,970.96",3.6297,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.0303,0.6044,"25,968.54",3.6346,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,2.9986,0.612,"27,966.12",3.6105,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,2.9669,0.6185,"29,963.70",3.5854,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,2.9679,0.6243,"31,961.28",3.5922,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,2.94,0.6294,"33,958.86",3.5693,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,2.9171,0.5955,"35,956.44",3.5126,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,2.9185,0.6016,"37,954.02",3.52,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,2.8955,0.607,"39,951.60",3.5025,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,2.8764,0.612,"41,949.18",3.4883,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,2.8758,0.6164,"43,946.76",3.4922,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,2.8584,0.6205,"45,944.34",3.4789,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,2.8421,0.5955,"47,941.92",3.4376,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,2.8419,0.6001,"49,939.50",3.442,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,2.8268,0.6044,"51,937.08",3.4311,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,2.8107,0.6083,"53,934.66",3.419,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,2.8126,0.612,"55,932.24",3.4245,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,2.7993,0.6154,"57,929.82",3.4146,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.785,0.5955,"59,927.40",3.3805,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.7869,0.5992,"61,924.98",3.3861,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.7735,0.6027,"63,922.56",3.3762,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.7622,0.606,"65,920.14",3.3681,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.7626,0.6091,"67,917.72",3.3716,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.752,0.612,"69,915.30",3.3639,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.7418,0.5955,"71,912.88",3.3373,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.7307,0.5986,"73,910.46",3.3293,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.7326,0.6016,"75,908.04",3.3341,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.722,0.6044,"77,905.62",3.3263,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.7131,0.607,"79,903.20",3.3201,100
"New Haven, CT",Liquid,3000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.7149,0.6095,"81,900.78",3.3244,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,13.207,20.4132,2.233,"1,997.58",35.8532,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,8.5259,10.3491,1.8912,"3,995.16",20.7661,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,7.1867,7.002,2.0051,"5,992.74",16.1938,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,6.0367,5.3111,1.8912,"7,990.32",13.2389,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,5.5099,4.3096,1.9595,"9,987.90",11.7791,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,4.942,3.6293,1.8912,"11,985.48",10.4625,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,4.6478,3.1449,1.94,"13,983.06",9.7326,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,4.2929,2.7884,1.8912,"15,980.64",8.9725,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,4.0983,2.5033,1.9291,"17,978.22",8.5307,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,3.8543,2.2759,1.8912,"19,975.80",8.0214,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,3.7152,2.0964,1.9222,"21,973.38",7.7338,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,3.5342,1.9395,1.8912,"23,970.96",7.3648,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,3.4288,1.8072,1.9175,"25,968.54",7.1534,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,3.2777,1.694,1.8912,"27,966.12",6.8629,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,3.1921,1.5963,1.914,"29,963.70",6.7023,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,3.0761,1.524,1.8912,"31,961.28",6.4912,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,3.0064,1.4458,1.9113,"33,958.86",6.3635,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,2.9105,1.3766,1.8912,"35,956.44",6.1783,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,2.8525,1.3147,1.9092,"37,954.02",6.0764,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,2.7716,1.2592,1.8912,"39,951.60",5.9219,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,2.7223,1.2091,1.9074,"41,949.18",5.8389,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,2.6529,1.1635,1.8912,"43,946.76",5.7076,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,2.6107,1.1221,1.906,"45,944.34",5.6388,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,2.5502,1.0843,1.8912,"47,941.92",5.5257,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,2.5059,1.0495,1.9048,"49,939.50",5.4602,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,2.4514,1.0176,1.8912,"51,937.08",5.3602,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,2.4179,0.9879,1.9038,"53,934.66",5.3096,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,2.3696,0.9683,1.8912,"55,932.24",5.229,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,2.3397,0.9416,1.903,"57,929.82",5.1842,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,2.2965,0.9167,1.8912,"59,927.40",5.1043,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,2.2698,0.8935,1.9022,"61,924.98",5.0655,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,2.2307,0.8718,1.8912,"63,922.56",4.9936,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,2.2067,0.8514,1.9015,"65,920.14",4.9595,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,2.1712,0.8323,1.8912,"67,917.72",4.8947,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,2.1495,0.8143,1.9009,"69,915.30",4.8647,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,2.1171,0.7973,1.8912,"71,912.88",4.8056,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,2.0973,0.7813,1.9004,"73,910.46",4.779,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,2.0677,0.7661,1.8912,"75,908.04",4.725,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,2.0494,0.7518,1.8999,"77,905.62",4.7012,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,2.0223,0.7382,1.8912,"79,903.20",4.6516,100
"New Haven, CT",Pipe,1000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,2.0054,0.7253,1.8995,"81,900.78",4.6303,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,10.8273,20.4132,2.8804,"1,997.58",34.1209,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,6.6398,10.3491,2.2058,"3,995.16",19.1947,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,5.12,7.002,1.981,"5,992.74",14.103,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,4.3035,5.3111,1.8686,"7,990.32",11.4832,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,4.0722,4.3096,2.0709,"9,987.90",10.4527,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,3.6376,3.6293,1.981,"11,985.48",9.2478,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,3.3126,3.1449,1.9167,"13,983.06",8.3742,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,3.0627,2.7884,1.8686,"15,980.64",7.7197,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,2.9867,2.5033,1.981,"17,978.22",7.4709,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.806,2.2759,1.936,"19,975.80",7.0179,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,2.6495,2.0964,1.8992,"21,973.38",6.6451,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,2.5187,1.9395,1.8686,"23,970.96",6.3268,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,2.4781,1.8072,1.9464,"25,968.54",6.2317,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,2.373,1.694,1.9167,"27,966.12",5.9838,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,2.2807,1.5963,1.891,"29,963.70",5.768,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,2.1989,1.524,1.8686,"31,961.28",5.5914,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,2.1743,1.4458,1.9281,"33,958.86",5.5481,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,2.1049,1.3766,1.906,"35,956.44",5.3875,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,2.0423,1.3147,1.8863,"37,954.02",5.2433,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.9854,1.2592,1.8686,"39,951.60",5.1132,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.9621,1.2091,1.9167,"41,949.18",5.0879,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.9108,1.1635,1.8992,"43,946.76",4.9735,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.8637,1.1221,1.8832,"45,944.34",4.869,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.8202,1.0843,1.8686,"47,941.92",4.773,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.8073,1.0495,1.909,"49,939.50",4.7658,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.7684,1.0176,1.8945,"51,937.08",4.6805,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.7321,0.9879,1.881,"53,934.66",4.6011,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.6983,0.9683,1.8686,"55,932.24",4.5351,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.6886,0.9416,1.9034,"57,929.82",4.5336,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.6578,0.9167,1.891,"59,927.40",4.4655,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.6289,0.8935,1.8794,"61,924.98",4.4018,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.6017,0.8718,1.8686,"63,922.56",4.342,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.5941,0.8514,1.8992,"65,920.14",4.3447,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.5634,0.8323,1.8884,"67,917.72",4.2841,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.539,0.8143,1.8782,"69,915.30",4.2314,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.5157,0.7973,1.8686,"71,912.88",4.1816,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.5091,0.7813,1.8959,"73,910.46",4.1863,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.4876,0.7661,1.8863,"75,908.04",4.14,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.4671,0.7518,1.8772,"77,905.62",4.0961,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.4475,0.7382,1.8686,"79,903.20",4.0543,100
"New Haven, CT",Pipe,2000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.4422,0.7253,1.8932,"81,900.78",4.0608,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,7.71,20.4132,2.1525,"1,997.58",30.2757,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,5.4451,10.3491,2.1525,"3,995.16",17.9466,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,4.4481,7.002,2.1525,"5,992.74",13.6026,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,3.8595,5.3111,2.1525,"7,990.32",11.3231,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,3.4554,4.3096,2.1525,"9,987.90",9.9174,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,2.8905,3.6293,1.8241,"11,985.48",8.3439,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,2.7183,3.1449,1.871,"13,983.06",7.7342,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,2.5745,2.7884,1.9062,"15,980.64",7.2691,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,2.4525,2.5033,1.9336,"17,978.22",6.8894,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.3478,2.2759,1.9555,"19,975.80",6.5791,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,2.2489,2.0964,1.9734,"21,973.38",6.3187,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,2.0678,1.9395,1.8241,"23,970.96",5.8314,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,2.0057,1.8072,1.8494,"25,968.54",5.6622,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,1.9492,1.694,1.871,"27,966.12",5.5142,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,1.8977,1.5963,1.8898,"29,963.70",5.3837,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,1.8505,1.524,1.9062,"31,961.28",5.2806,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,1.8071,1.4458,1.9207,"33,958.86",5.1736,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,1.7129,1.3766,1.8241,"35,956.44",4.9136,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,1.6742,1.3147,1.8414,"37,954.02",4.8303,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.6422,1.2592,1.8569,"39,951.60",4.7584,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.6123,1.2091,1.871,"41,949.18",4.6923,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.5841,1.1635,1.8838,"43,946.76",4.6314,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.5575,1.1221,1.8955,"45,944.34",4.5751,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.4968,1.0843,1.8241,"47,941.92",4.4053,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.4754,1.0495,1.8372,"49,939.50",4.3621,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.4551,1.0176,1.8494,"51,937.08",4.322,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.4356,0.9879,1.8606,"53,934.66",4.2841,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.4172,0.9683,1.871,"55,932.24",4.2565,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.3995,0.9416,1.8807,"57,929.82",4.2218,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.3523,0.9167,1.8241,"59,927.40",4.093,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.3367,0.8935,1.8347,"61,924.98",4.0649,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.3218,0.8718,1.8446,"63,922.56",4.0382,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.3074,0.8514,1.854,"65,920.14",4.0128,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.2936,0.8323,1.8627,"67,917.72",3.9886,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.2803,0.8143,1.871,"69,915.30",3.9656,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.2478,0.7973,1.8241,"71,912.88",3.8692,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.2363,0.7813,1.833,"73,910.46",3.8506,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.2251,0.7661,1.8414,"75,908.04",3.8326,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.2145,0.7518,1.8494,"77,905.62",3.8157,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.2041,0.7382,1.8569,"79,903.20",3.7993,100
"New Haven, CT",Pipe,3000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.194,0.7253,1.8642,"81,900.78",3.7835,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,2.2921,1.8412,"1,977.64",4.1333,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,1.9511,1.5453,"3,955.28",3.4964,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,2.0079,1.6439,"5,932.92",3.6518,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,1.9,1.5453,"7,910.56",3.4453,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,1.8508,1.6045,"9,888.21",3.4553,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,1.8779,1.5453,"11,865.85",3.4232,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,1.8325,1.5876,"13,843.49",3.4201,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,1.8649,1.5453,"15,821.13",3.4102,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,1.8305,1.5782,"17,798.77",3.4087,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,1.8112,1.5453,"19,776.41",3.3565,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,1.8284,1.5722,"21,754.05",3.4006,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,1.8133,1.5453,"23,731.69",3.3587,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,1.8265,1.5681,"25,709.34",3.3946,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,1.8066,1.5453,"27,686.98",3.352,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,1.7949,1.5651,"29,664.62",3.36,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,1.8074,1.5453,"31,642.26",3.3528,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,1.7977,1.5627,"33,619.90",3.3605,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,1.8078,1.5453,"35,597.54",3.3532,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,1.799,1.5298,"37,575.18",3.3288,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,1.7856,1.5453,"39,552.82",3.331,100
